variant,split,budget_pct,slice,decisions,coverage,selected_disagreement,defer_precision,false_positive_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss
margin_regime,round11_feature_cache_seed315,2.0,hard_near_tie,832,0.06370192307692307,0.001201923076923077,0.018867924528301886,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077
margin_regime,round11_feature_cache_seed315,2.0,stable_near_tie,810,0.0654320987654321,0.0012345679012345679,0.018867924528301886,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679
margin_regime,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.9428571428571428,0.02857142857142857,0.030303030303030304,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
margin_regime,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.6338028169014085,0.014084507042253521,0.022222222222222223,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
margin_regime,round11_feature_cache_seed315,2.0,large_gap_control,951,0.002103049421661409,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0
margin_regime,round11_feature_cache_seed315,5.0,overall,4344,0.0501841620626151,0.001841620626151013,0.0045871559633027525,0.013761467889908258,0.00023020257826887662,0.0013812154696132596,0.9677716390423573,0.9668508287292817,0.00856783552503498,0.00023020257826887662
margin_regime,round11_feature_cache_seed315,5.0,stable_positive_pack,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0
margin_regime,round11_feature_cache_seed315,5.0,hard_near_tie,832,0.19951923076923078,0.004807692307692308,0.006024096385542169,0.018072289156626505,0.001201923076923077,0.003605769230769231,0.9158653846153846,0.9134615384615384,0.028261860975852378,0.002403846153846154
margin_regime,round11_feature_cache_seed315,5.0,stable_near_tie,810,0.20123456790123456,0.0049382716049382715,0.006134969325153374,0.018404907975460124,0.0012345679012345679,0.003703703703703704,0.9246913580246914,0.9222222222222223,0.029029467076431087,0.0024691358024691358
margin_regime,round11_feature_cache_seed315,5.0,high_headroom_near_tie,35,0.9428571428571428,0.02857142857142857,0.030303030303030304,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
margin_regime,round11_feature_cache_seed315,5.0,baseline_error_near_tie,71,0.7464788732394366,0.014084507042253521,0.018867924528301886,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
margin_regime,round11_feature_cache_seed315,5.0,large_gap_control,951,0.004206098843322818,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,overall,4339,0.002535146347084582,0.0016132749481447338,0.0,0.0,0.0,0.0,0.9624337404932012,0.964047015441346,-0.011211335920029231,0.0
margin_regime,round11_feature_cache_seed316,0.25,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,large_gap_control,970,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0
margin_regime,round11_feature_cache_seed316,0.5,overall,4339,0.005070292694169164,0.0029960820465545056,0.0,0.0,0.0,0.0,0.9624337404932012,0.9654298225397557,-0.016987963463474896,0.0
margin_regime,round11_feature_cache_seed316,0.5,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,stable_near_tie,626,0.004792332268370607,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,large_gap_control,970,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0
margin_regime,round11_feature_cache_seed316,1.0,overall,4339,0.010140585388338327,0.00460935699469924,0.022727272727272728,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9668126296381655,-0.02273352526937055,0.0
margin_regime,round11_feature_cache_seed316,1.0,stable_positive_pack,3,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0
margin_regime,round11_feature_cache_seed316,1.0,hard_near_tie,657,0.0197869101978691,0.0015220700152207,0.07692307692307693,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0
margin_regime,round11_feature_cache_seed316,1.0,stable_near_tie,626,0.020766773162939296,0.001597444089456869,0.07692307692307693,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0
margin_regime,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,0.37142857142857144,0.02857142857142857,0.07692307692307693,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0
margin_regime,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,0.1780821917808219,0.0136986301369863,0.07692307692307693,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0
margin_regime,round11_feature_cache_seed316,1.0,large_gap_control,970,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0
margin_regime,round11_feature_cache_seed316,2.0,overall,4339,0.02005070292694169,0.006683567642313897,0.022988505747126436,0.0,0.0004609356994699239,0.0,0.9624337404932012,0.9688868402857801,-0.02812219177091361,0.0
margin_regime,round11_feature_cache_seed316,2.0,stable_positive_pack,3,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-2.07893435160319,0.0
margin_regime,round11_feature_cache_seed316,2.0,hard_near_tie,657,0.0517503805175038,0.0030441400304414,0.058823529411764705,0.0,0.0030441400304414,0.0,0.8919330289193302,0.8949771689497716,-0.009492850920562512,0.0
margin_regime,round11_feature_cache_seed316,2.0,stable_near_tie,626,0.054313099041533544,0.003194888178913738,0.058823529411764705,0.0,0.003194888178913738,0.0,0.9073482428115016,0.9105431309904153,-0.009962944177012094,0.0
margin_regime,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,0.9142857142857143,0.05714285714285714,0.0625,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.17819437299455915,0.0
margin_regime,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,0.4657534246575342,0.0273972602739726,0.058823529411764705,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0547945205479452,-0.08543565828506261,0.0
margin_regime,round11_feature_cache_seed316,2.0,large_gap_control,970,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0
margin_regime,round11_feature_cache_seed316,5.0,overall,4339,0.05001152339248675,0.006914035492048859,0.009216589861751152,0.0,0.0004609356994699239,0.0,0.9624337404932012,0.9691173081355151,-0.028491948381165914,0.0
margin_regime,round11_feature_cache_seed316,5.0,stable_positive_pack,3,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-2.07893435160319,0.0
margin_regime,round11_feature_cache_seed316,5.0,hard_near_tie,657,0.1917808219178082,0.0030441400304414,0.015873015873015872,0.0,0.0030441400304414,0.0,0.8919330289193302,0.8949771689497716,-0.009492850920562512,0.0
margin_regime,round11_feature_cache_seed316,5.0,stable_near_tie,626,0.19808306709265175,0.003194888178913738,0.016129032258064516,0.0,0.003194888178913738,0.0,0.9073482428115016,0.9105431309904153,-0.009962944177012094,0.0
margin_regime,round11_feature_cache_seed316,5.0,high_headroom_near_tie,35,0.9428571428571428,0.05714285714285714,0.06060606060606061,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.17819437299455915,0.0
margin_regime,round11_feature_cache_seed316,5.0,baseline_error_near_tie,73,0.7534246575342466,0.0273972602739726,0.03636363636363636,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0547945205479452,-0.08543565828506261,0.0
margin_regime,round11_feature_cache_seed316,5.0,large_gap_control,970,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0
