family,variant,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss,selected_disagreement,average_outer_steps,compute_multiplier,runtime_proxy_multiplier
round12_committee,margin_committee,1.0,baseline_error_near_tie,144,0.013888888888888888,1.0,0.0,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.029650714662339966,0.0,0.013888888888888888,3.0277777777777777,1.0092592592592593,1.0092592592592593
round12_committee,margin_committee,1.0,large_gap_control,1921,0.001041124414367517,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.001041124414367517,3.002082248828735,1.0006940829429116,1.0006940829429116
round12_committee,margin_committee,1.5,overall,8683,0.002533686513877692,0.09090909090909091,0.9090909090909091,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9676379131636531,-0.00894355587210782,0.0,0.002533686513877692,3.0050673730277553,1.0016891243425852,1.0016891243425852
round12_committee,margin_committee,1.5,stable_positive_v2,4,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0674257278442387,0.0,0.5,4.0,1.3333333333333333,1.3333333333333333
round12_committee,margin_committee,1.5,stable_positive_v2_committee,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.1348514556884775,0.0,1.0,5.0,1.6666666666666667,1.6666666666666667
round12_committee,margin_committee,1.5,hard_near_tie,1489,0.001343183344526528,1.0,0.0,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.0028674969183189757,0.0,0.001343183344526528,3.002686366689053,1.0008954555630176,1.0008954555630176
round12_committee,margin_committee,1.5,high_headroom_near_tie,70,0.02857142857142857,1.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.06099575587681364,0.0,0.02857142857142857,3.057142857142857,1.019047619047619,1.019047619047619
round12_committee,margin_committee,1.5,baseline_error_near_tie,144,0.013888888888888888,1.0,0.0,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.029650714662339966,0.0,0.013888888888888888,3.0277777777777777,1.0092592592592593,1.0092592592592593
round12_committee,margin_committee,1.5,large_gap_control,1921,0.001041124414367517,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.001041124414367517,3.002082248828735,1.0006940829429116,1.0006940829429116
round12_committee,margin_committee,2.0,overall,8683,0.002533686513877692,0.09090909090909091,0.9090909090909091,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9676379131636531,-0.00894355587210782,0.0,0.002533686513877692,3.0050673730277553,1.0016891243425852,1.0016891243425852
round12_committee,margin_committee,2.0,stable_positive_v2,4,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0674257278442387,0.0,0.5,4.0,1.3333333333333333,1.3333333333333333
round12_committee,margin_committee,2.0,stable_positive_v2_committee,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.1348514556884775,0.0,1.0,5.0,1.6666666666666667,1.6666666666666667
round12_committee,margin_committee,2.0,hard_near_tie,1489,0.001343183344526528,1.0,0.0,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.0028674969183189757,0.0,0.001343183344526528,3.002686366689053,1.0008954555630176,1.0008954555630176
round12_committee,margin_committee,2.0,high_headroom_near_tie,70,0.02857142857142857,1.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.06099575587681364,0.0,0.02857142857142857,3.057142857142857,1.019047619047619,1.019047619047619
round12_committee,margin_committee,2.0,baseline_error_near_tie,144,0.013888888888888888,1.0,0.0,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.029650714662339966,0.0,0.013888888888888888,3.0277777777777777,1.0092592592592593,1.0092592592592593
round12_committee,margin_committee,2.0,large_gap_control,1921,0.001041124414367517,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.001041124414367517,3.002082248828735,1.0006940829429116,1.0006940829429116
round11_reference,margin_regime,0.25,overall,8683,0.0025336865138776,0.0454807199020028,0.0,0.0,0.0001151675688125,0.0,0.9651042266497756,0.966140734769089,-0.007668493750402,-0.0002303351376252,0.0010365081193135,3.0050673730277557,1.0016891243425852,1.0016891243425852
round11_reference,margin_regime,0.25,stable_positive_pack,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-1.7700538635253906,-0.25,0.25,3.5,1.1666666666666667,1.1666666666666667
round11_reference,margin_regime,0.25,hard_near_tie,1489,0.0020147750167897,0.1862547571076785,0.0,0.0,0.0006715916722632,0.0,0.9053055742108798,0.905977165883143,-0.0047550137368042,-0.0006715916722632,0.0006715916722632,3.00402955003358,1.0013431833445263,1.0013431833445263
round11_reference,margin_regime,0.25,stable_near_tie,1436,0.0020891364902506,0.1880222841225626,0.0,0.0,0.0006963788300835,0.0,0.9171309192200556,0.9178272980501392,-0.0049305121546668,-0.0006963788300835,0.0006963788300835,3.0041782729805013,1.001392757660167,1.001392757660167
round11_reference,margin_regime,0.25,high_headroom_near_tie,70,0.0428571428571428,0.1666666666666666,0.0,0.0,0.0142857142857142,0.0,0.0,0.0142857142857142,-0.1011459350585937,-0.0142857142857142,0.0142857142857142,3.085714285714286,1.0285714285714287,1.0285714285714287
round11_reference,margin_regime,0.25,baseline_error_near_tie,144,0.0208333333333333,0.1643518518518518,0.0,0.0,0.0069444444444444,0.0,0.0208333333333333,0.0277777777777777,-0.0491681628757052,-0.0069444444444444,0.0069444444444444,3.0416666666666665,1.0138888888888888,1.0138888888888888
round11_reference,margin_regime,0.25,large_gap_control,1921,0.0020822488287349,0.0,0.0,0.0,0.0,0.0,0.9979177511712648,0.9989588755856325,-0.0065445123024125,0.0,0.0010411244143674,3.00416449765747,1.0013881658858237,1.0013881658858237
round11_reference,margin_regime,0.5,overall,8683,0.0050673730277553,0.0227403599510014,0.0,0.0,0.0001151675688125,0.0,0.9651042266497756,0.9668317401819648,-0.0105551443217495,-0.0002303351376252,0.0017275135321893,3.0101347460555106,1.00337824868517,1.00337824868517
round11_reference,margin_regime,0.5,stable_positive_pack,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-1.7700538635253906,-0.25,0.25,3.5,1.1666666666666667,1.1666666666666667
round11_reference,margin_regime,0.5,hard_near_tie,1489,0.0073875083948958,0.0698455339153794,0.0,0.0,0.0006715916722632,0.0,0.9053055742108798,0.905977165883143,-0.0047550137368042,-0.0006715916722632,0.0006715916722632,3.014775016789792,1.0049250055965973,1.0049250055965973
round11_reference,margin_regime,0.5,stable_near_tie,1436,0.0076601671309191,0.070508356545961,0.0,0.0,0.0006963788300835,0.0,0.9171309192200556,0.9178272980501392,-0.0049305121546668,-0.0006963788300835,0.0006963788300835,3.015320334261838,1.005106778087279,1.005106778087279
round11_reference,margin_regime,0.5,high_headroom_near_tie,70,0.1571428571428571,0.0625,0.0,0.0,0.0142857142857142,0.0,0.0,0.0142857142857142,-0.1011459350585937,-0.0142857142857142,0.0142857142857142,3.314285714285714,1.1047619047619046,1.1047619047619046
round11_reference,margin_regime,0.5,baseline_error_near_tie,144,0.0763888888888888,0.0616319444444444,0.0,0.0,0.0069444444444444,0.0,0.0208333333333333,0.0277777777777777,-0.0491681628757052,-0.0069444444444444,0.0069444444444444,3.1527777777777777,1.0509259259259258,1.0509259259259258
round11_reference,margin_regime,0.5,large_gap_control,1921,0.0020822488287349,0.0,0.0,0.0,0.0,0.0,0.9979177511712648,0.9989588755856325,-0.0065445123024125,0.0,0.0010411244143674,3.00416449765747,1.0013881658858237,1.0013881658858237
round11_reference,margin_regime,1.0,overall,8683,0.0101347460555107,0.0227272727272726,0.0,0.0,0.0002303351376251,0.0,0.9651042266497756,0.9675227455948407,-0.0134262709687357,-0.0002303351376252,0.0025336865138776,3.0202694921110216,1.0067564973703405,1.0067564973703405
round11_reference,margin_regime,1.0,stable_positive_pack,4,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.639745712280273,-0.25,0.5,4.0,1.3333333333333333,1.3333333333333333
round11_reference,margin_regime,1.0,hard_near_tie,1489,0.025520483546004,0.0562917807511494,0.0,0.0,0.0013431833445264,0.0,0.9053055742108798,0.9066487575554064,-0.0070913249490402,-0.0006715916722632,0.0013431833445264,3.051040967092008,1.017013655697336,1.017013655697336
round11_reference,margin_regime,1.0,stable_near_tie,1436,0.0264623955431753,0.0560959931433468,0.0,0.0,0.001392757660167,0.0,0.9171309192200556,0.9185236768802229,-0.0073530521233433,-0.0006963788300835,0.001392757660167,3.0529247910863506,1.0176415970287835,1.0176415970287835
round11_reference,margin_regime,1.0,high_headroom_near_tie,70,0.5428571428571428,0.0584615384615384,0.0,0.0,0.0285714285714285,0.0,0.0,0.0285714285714285,-0.1508426121303012,-0.0142857142857142,0.0285714285714285,4.085714285714285,1.3619047619047615,1.3619047619047615
round11_reference,margin_regime,1.0,baseline_error_near_tie,144,0.2638888888888889,0.0587179487179487,0.0,0.0,0.0138888888888888,0.0,0.0208333333333333,0.0347222222222222,-0.073326269785563,-0.0069444444444444,0.0138888888888888,3.5277777777777777,1.1759259259259258,1.1759259259259258
round11_reference,margin_regime,1.0,large_gap_control,1921,0.0020822488287349,0.0,0.0,0.0,0.0,0.0,0.9979177511712648,0.9989588755856325,-0.0065445123024125,0.0,0.0010411244143674,3.00416449765747,1.0013881658858237,1.0013881658858237
round11_reference,margin_regime,2.0,overall,8683,0.0200391569733962,0.0172380698974478,0.0,0.0,0.0003455027064378,0.0001151675688125,0.9651042266497756,0.9684440861453416,-0.0150732532234547,-0.0002303351376252,0.0036853622020038,3.0400783139467924,1.013359437982264,1.013359437982264
round11_reference,margin_regime,2.0,stable_positive_pack,4,0.75,1.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.25,0.75,4.5,1.5,1.5
round11_reference,margin_regime,2.0,hard_near_tie,1489,0.0584284754869039,0.0364977649637854,0.0,0.0,0.0020147750167897,0.0,0.9053055742108798,0.9073203492276696,-0.0089435987299604,-0.0006715916722632,0.0020147750167897,3.116856950973808,1.038952316991269,1.038952316991269
round11_reference,margin_regime,2.0,stable_near_tie,1436,0.0605849582172701,0.0362858971307027,0.0,0.0,0.0020891364902506,0.0,0.9171309192200556,0.9192200557103064,-0.0092736897694366,-0.0006963788300835,0.0020891364902506,3.1211699164345403,1.0403899721448469,1.0403899721448469
round11_reference,margin_regime,2.0,high_headroom_near_tie,70,0.9285714285714286,0.0464015151515151,0.0,0.0,0.0428571428571428,0.0,0.0,0.0428571428571428,-0.1902431215558733,-0.0142857142857142,0.0428571428571428,4.857142857142858,1.6190476190476193,1.6190476190476193
round11_reference,margin_regime,2.0,baseline_error_near_tie,144,0.5486111111111112,0.0407770515613652,0.0,0.0,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,-0.0924792952007717,-0.0069444444444444,0.0208333333333333,4.097222222222222,1.3657407407407407,1.3657407407407407
round11_reference,margin_regime,2.0,large_gap_control,1921,0.0020822488287349,0.0,0.0,0.0,0.0,0.0,0.9979177511712648,0.9989588755856325,-0.0065445123024125,0.0,0.0010411244143674,3.00416449765747,1.0013881658858237,1.0013881658858237
round11_reference,margin_regime,5.0,overall,8683,0.0500978924334907,0.0069005400109092,0.0068846961319545,0.0,0.0003455027064378,0.0006910054128757,0.9651042266497756,0.967983415870091,-0.0099513862150325,0.0001151675688125,0.0043763676148796,3.100195784866981,1.0333985949556606,1.0333985949556606
round11_reference,margin_regime,5.0,stable_positive_pack,4,0.75,1.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.25,0.75,4.5,1.5,1.5
round11_reference,margin_regime,5.0,hard_near_tie,1489,0.196104768300873,0.0103697915522783,0.0100981494817416,0.0,0.0020147750167897,0.0020147750167897,0.9053055742108798,0.9053055742108798,0.0116031331612488,0.0013431833445264,0.0040295500335795,3.392209536601746,1.130736512200582,1.130736512200582
round11_reference,margin_regime,5.0,stable_near_tie,1436,0.1998607242339832,0.0104917126371326,0.0103815985098347,0.0,0.0020891364902506,0.0020891364902506,0.9171309192200556,0.9171309192200556,0.012031382504944,0.0013927576601671,0.0041782729805013,3.3997214484679663,1.1332404828226554,1.1332404828226554
round11_reference,margin_regime,5.0,high_headroom_near_tie,70,0.9428571428571428,0.0454545454545454,0.0,0.0,0.0428571428571428,0.0,0.0,0.0428571428571428,-0.1902431215558733,-0.0142857142857142,0.0428571428571428,4.885714285714286,1.6285714285714288,1.6285714285714288
round11_reference,margin_regime,5.0,baseline_error_near_tie,144,0.75,0.0277372784448255,0.0,0.0,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,-0.0924792952007717,-0.0069444444444444,0.0208333333333333,4.5,1.5,1.5
round11_reference,margin_regime,5.0,large_gap_control,1921,0.0031233732431024,0.0,0.0,0.0,0.0,0.0,0.9979177511712648,0.9989588755856325,-0.0065445123024125,0.0,0.0010411244143674,3.006246746486205,1.0020822488287349,1.0020822488287349
