suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,base_predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,base_model_margin,predicted_score,target_score,base_predicted_cost_to_go,predicted_slack,base_predicted_on_time,base_predicted_continuation_gap,strictly_suboptimal,base_target_match,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,perturb_flip_rate,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case,compute_predicted_next_hop,compute_target_match,compute_predicted_continuation_gap,compute_predicted_on_time,compute_predicted_cost_to_go,compute_model_margin,action_changed,delta_regret,delta_cost_to_go,delta_miss,helpful_compute,harmful_compute,neutral_compute,helpfulness,compute_recovers_baseline_error,compute_breaks_baseline_success,teacher_next_hop,source_name,seed,teacher_policy,teacher_target_match,teacher_predicted_continuation_gap,teacher_predicted_on_time,teacher_predicted_cost_to_go,teacher_model_margin,teacher_regret_gain,teacher_miss_gain,stable_positive_teacher_case,unstable_positive_teacher_case,harmful_teacher_case,neutral_teacher_case,stable_positive_family,stable_positive_signature
a1_multiheavy_mixed_compute_round9_eval_seed314,58,1250,5,3.0,31.049032478302777,5,11.477787971496582,0.3696665259865124,1.0,True,9,1,0,19.57124328613281,21.63536071777344,2.064117431640625,0.1054668526400238,3.654049634933472,3.536339521408081,0.1177101135253906,3.654049634933472,3.536339521408081,21.63536071777344,9.41367244720459,True,2.064117431640625,True,False,4,0.7712978720664978,4.033781051635742,6.285543441772461,6.434257984161377,True,5.8301054969126085,True,loose,5+,0.5728476821192053,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,0.0,False,True,True,False,True,1,True,0.0,True,19.57124328613281,0.2824596166610718,True,-2.064117431640625,-2.064117431640625,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.57124328613281,0.2824596166610718,2.064117431640625,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_mixed_compute_round9_eval_seed314|d4_mid_load|loose|5+|mid_load|4|near_tie|False|1|1
a1_multiheavy_mixed_compute_round9_eval_seed314,58,1267,5,2.0,32.92221218455969,5,13.220525741577148,0.401568572229101,1.0,True,8,1,0,19.70168685913086,22.49608612060547,2.7943992614746094,0.1418355332441764,2.3328793048858643,2.285511016845703,0.0473682880401611,2.3328793048858643,2.285511016845703,22.49608612060547,10.42612648010254,True,2.7943992614746094,True,False,4,0.7712978720664978,4.033781051635742,6.285543441772461,6.434257984161377,True,5.8301054969126085,True,loose,5+,0.5728476821192053,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,0.0,False,True,True,False,True,1,True,0.0,True,19.70168685913086,0.273523099720478,True,-2.7943992614746094,-2.7943992614746094,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.70168685913086,0.273523099720478,2.7943992614746094,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_mixed_compute_round9_eval_seed314|d4_mid_load|loose|5+|mid_load|4|near_tie|False|1|1
a1_multiheavy_mixed_compute_round9_eval_seed314,61,1300,1,1.0,36.15567541110246,5,19.040271759033203,0.5266191695366984,1.0,True,8,1,0,17.11540412902832,20.376121520996094,3.260717391967773,0.1905136079397321,1.4515033960342407,1.3169857263565063,0.1345176696777343,1.4515033960342407,1.3169857263565063,20.376121520996094,15.779553413391112,True,3.260717391967773,True,False,4,0.7917871475219727,5.121424198150635,6.078912734985352,6.320518970489502,True,4.077751541194679,True,loose,1,0.9970566593083148,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.0,False,True,True,False,True,1,True,0.0,True,17.11540412902832,0.5928418636322021,True,-3.260717391967773,-3.260717391967773,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,17.11540412902832,0.5928418636322021,3.260717391967773,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_mixed_compute_round9_eval_seed314|d4_high_load|loose|1|high_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,44,6,2.0,34.49333243052007,5,8.691760063171387,0.2519837734054603,1.0,True,9,1,0,25.801572799682617,26.66822624206543,0.8666534423828125,0.0335891710598926,2.3565032482147217,2.171921968460083,0.1845812797546386,2.3565032482147217,2.171921968460083,26.66822624206543,7.825106143951416,True,0.8666534423828125,True,False,4,1.7334859371185305,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.2753968253968254,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,0.09375,False,True,False,False,True,1,True,0.0,True,25.801572799682617,0.3273347318172455,True,-0.8666534423828125,-0.8666534423828125,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,25.801572799682617,0.3273347318172455,0.8666534423828125,0.0,True,False,False,False,baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,1,74,3,1.0,31.054995992242333,5,11.225808143615724,0.3614815518385504,1.0,True,9,1,0,19.82918739318848,23.051393508911133,3.222206115722656,0.1624981423509829,2.5133955478668213,2.369992017745972,0.1434035301208496,2.5133955478668213,2.369992017745972,23.146076202392575,7.908920764923096,True,3.3168888092041016,True,False,4,1.6457054615020752,3.203343629837036,4.293825626373291,4.586916923522949,True,3.906234662627256,True,loose,3,0.8494708994708995,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.0,False,True,True,False,True,1,True,0.0,True,19.82918739318848,0.4498184621334076,True,-3.3168888092041016,-3.3168888092041016,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.82918739318848,0.4498184621334076,3.3168888092041016,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|3|high_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,1,84,3,1.0,32.68071769324709,5,11.841407775878906,0.3623362218365764,1.0,True,9,1,0,20.83930969238281,23.128995895385746,2.2896862030029297,0.109873418880082,3.5246870517730717,3.451324224472046,0.0733628273010253,3.5246870517730717,3.451324224472046,23.128995895385746,9.551722526550291,True,2.2896862030029297,True,False,4,1.6457054615020752,3.203343629837036,4.293825626373291,4.586916923522949,True,3.906234662627256,True,loose,3,0.8494708994708995,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.0,False,True,True,False,True,1,True,0.0,True,20.83930969238281,0.3647620677947998,True,-2.2896862030029297,-2.2896862030029297,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,20.83930969238281,0.3647620677947998,2.2896862030029297,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|3|high_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,214,6,1.0,38.2294202769692,5,12.464856147766112,0.3260540195864649,1.0,True,9,1,0,25.76456451416016,27.561691284179688,1.7971267700195312,0.0697518783611434,2.410881757736206,2.3591837882995605,0.0516979694366455,2.410881757736206,2.3591837882995605,27.561691284179688,10.667729377746582,True,1.7971267700195312,True,False,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,loose,5+,0.8891534391534391,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.0,False,True,True,False,True,1,True,0.0,True,25.76456451416016,0.4568867683410644,True,-1.7971267700195312,-1.7971267700195312,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,25.76456451416016,0.4568867683410644,1.7971267700195312,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|5+|high_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,254,5,1.0,26.25215818488467,5,10.255977630615234,0.3906717900443083,1.0,True,9,1,0,15.996180534362791,17.745210647583008,1.7490301132202148,0.1093404834649728,2.569406032562256,2.3210065364837646,0.2483994960784912,2.569406032562256,2.3210065364837646,17.745210647583008,8.50694751739502,True,1.7490301132202148,True,False,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.030233150906241,True,loose,5+,0.114021164021164,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,0.0,False,True,True,False,True,1,True,0.0,True,15.996180534362791,0.3367524147033691,True,-1.7490301132202148,-1.7490301132202148,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,15.996180534362791,0.3367524147033691,1.7490301132202148,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,294,3,2.0,34.787497470909955,5,15.119665145874023,0.4346292848031799,1.0,True,9,1,0,19.66783332824707,22.796239852905277,3.128406524658203,0.1590620823578551,2.3960366249084477,2.288503408432007,0.1075332164764404,2.3960366249084477,2.288503408432007,22.796239852905277,11.991257667541504,True,3.128406524658203,True,False,4,3.2249536514282227,3.148911952972412,4.436010360717773,4.825079917907715,True,5.391500666263667,True,loose,3,0.8335978835978836,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.0,False,True,True,False,True,1,True,0.0,True,19.66783332824707,0.4445771351456642,True,-3.128406524658203,-3.128406524658203,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.66783332824707,0.4445771351456642,3.128406524658203,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|3|high_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,334,6,2.0,36.00135987096314,5,14.39084529876709,0.3997306032424073,1.0,True,9,1,0,21.61051368713379,24.003925323486328,2.393411636352539,0.1107521862276462,2.514970064163208,2.1547887325286865,0.3601813316345215,2.514970064163208,2.1547887325286865,24.003925323486328,11.99743366241455,True,2.393411636352539,True,False,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,True,8.33561942673424,True,loose,5+,0.6034391534391534,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,0.0,False,True,True,False,True,1,True,0.0,True,21.61051368713379,0.2188316956162452,True,-2.393411636352539,-2.393411636352539,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,21.61051368713379,0.2188316956162452,2.393411636352539,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|loose|5+|mid_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,574,6,1.0,26.640261750822845,5,9.396724700927734,0.3527264404839226,1.0,True,9,1,0,17.2435359954834,17.808683395385742,0.5651473999023438,0.0327744495125809,2.555438280105591,2.4085628986358643,0.1468753814697265,2.555438280105591,2.4085628986358643,17.808683395385742,8.831578254699707,True,0.5651473999023438,True,False,4,1.8520131707191467,1.513208031654358,3.1056058406829834,3.468151092529297,True,13.583313722797726,True,loose,5+,0.0161375661375661,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,0.0625,False,True,False,False,True,1,True,0.0,True,17.2435359954834,0.4532985687255859,True,-0.5651473999023438,-0.5651473999023438,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,17.2435359954834,0.4532985687255859,0.5651473999023438,0.0,True,False,False,False,baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,20,764,4,2.0,33.982186285646335,5,14.037328720092772,0.413079035059671,1.0,True,9,1,0,19.94485664367676,20.626379013061523,0.6815223693847656,0.0341703318083678,2.423815488815308,2.3916335105896,0.032181978225708,2.423815488815308,2.3916335105896,20.626379013061523,13.355807304382324,True,0.6815223693847656,True,False,4,1.6414248943328855,3.510178804397583,4.300690174102783,4.570690155029297,True,0.2580829272538381,True,loose,4,0.9632275132275132,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,0.15625,False,True,False,False,True,1,True,0.0,True,19.94485664367676,0.4948744773864746,True,-0.6815223693847656,-0.6815223693847656,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.94485664367676,0.4948744773864746,0.6815223693847656,0.0,True,False,False,False,baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|4|high_load|4|near_tie|False|0|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,21,804,6,2.0,28.75905194174321,5,9.22652816772461,0.3208217081152276,1.0,True,9,1,0,19.53252410888672,22.35815048217773,2.825626373291016,0.1446626333360284,3.826971054077149,3.803797960281372,0.0231730937957763,3.826971054077149,3.803797960281372,22.35815048217773,6.400901794433594,True,2.825626373291016,True,False,4,1.34152352809906,2.091037511825561,3.710726976394653,4.033210754394531,True,11.669910734507,True,loose,5+,0.2383597883597883,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,0.0,False,True,True,False,True,1,True,0.0,True,19.53252410888672,0.4275099039077759,True,-2.825626373291016,-2.825626373291016,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,19.53252410888672,0.4275099039077759,2.825626373291016,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|1|1
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,23,864,6,3.0,32.25921113145169,5,15.132997512817385,0.4691062484805525,1.0,True,9,1,0,17.12621307373047,19.511449813842773,2.3852367401123047,0.1392740315587319,2.490742444992065,2.366393804550171,0.1243486404418945,2.490742444992065,2.366393804550171,19.511449813842773,12.747760772705078,True,2.3852367401123047,True,False,4,0.7460681200027466,2.221510648727417,3.1512930393218994,3.544705390930176,True,2.14948427766268,True,loose,5+,0.3917989417989418,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,0.0,False,True,True,False,True,1,True,0.0,True,17.12621307373047,0.4727790355682373,True,-2.3852367401123047,-2.3852367401123047,0,True,False,False,helpful,True,False,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,True,0.0,True,17.12621307373047,0.4727790355682373,2.3852367401123047,0.0,True,False,False,False,high_headroom+baseline_error,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|loose|5+|mid_load|4|near_tie|False|1|1
