budget_pct,left_variant,right_variant,dominates,left_stable_positive_recall,right_stable_positive_recall,left_hard_target_match,right_hard_target_match,left_overall_mean_delta_regret,right_overall_mean_delta_regret
2.0,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,-0.0021671130772670452,-0.01617292340480671
2.0,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9038992067673575,0.905977165883143,-0.0021671130772670452,-0.006918208082603939
2.0,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,-0.0021671130772670452,-0.0008909049073109138
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.25,0.8333333333333333,0.905977165883143,0.9060222383210397,-0.006918208082603939,-0.01617292340480671
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.25,0.0,0.905977165883143,0.9038992067673575,-0.006918208082603939,-0.0021671130772670452
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.25,0.0,0.905977165883143,0.9053055742108798,-0.006918208082603939,-0.0008909049073109138
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,-0.0008909049073109138,-0.01617292340480671
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,False,0.0,0.0,0.9053055742108798,0.9038992067673575,-0.0008909049073109138,-0.0021671130772670452
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9053055742108798,0.905977165883143,-0.0008909049073109138,-0.006918208082603939
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.016542999921251123,-0.0021671130772670452
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.5,0.9060222383210397,0.9066487575554063,-0.016542999921251123,-0.008140867980795358
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.016542999921251123,-0.0008909049073109138
2.5,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,-0.0021671130772670452,-0.016542999921251123
2.5,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9038992067673575,0.9066487575554063,-0.0021671130772670452,-0.008140867980795358
2.5,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,-0.0021671130772670452,-0.0008909049073109138
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.8333333333333333,0.9066487575554063,0.9060222383210397,-0.008140867980795358,-0.016542999921251123
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.008140867980795358,-0.0021671130772670452
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.008140867980795358,-0.0008909049073109138
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,-0.0008909049073109138,-0.016542999921251123
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,False,0.0,0.0,0.9053055742108798,0.9038992067673575,-0.0008909049073109138,-0.0021671130772670452
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,-0.0008909049073109138,-0.008140867980795358
