episode_index,packet_index,packet_order_rank,packet_count,curriculum_level,max_tree_depth,packet_priority,packet_deadline,reference_cost,oracle_realized_cost,oracle_remaining_deadline,oracle_initial_slack,has_on_time_feasible_route,oracle_deadline_missed,suite
47,2,0,3,multi_dynamic,3,3.0,33.13288405784381,30.201043528628677,31.302369741830432,1.830514316013378,2.9318405292151333,True,False,a2_multiheavy_ood_branching3_round6_eval
47,0,1,3,multi_dynamic,3,3.0,33.96706045362218,34.8117200880978,36.14339546201138,0.0,-0.8446596344756188,False,True,a2_multiheavy_ood_branching3_round6_eval
47,1,2,3,multi_dynamic,3,2.0,31.106048750354006,29.857302536624776,30.60782964709617,0.498219103257838,1.2487462137292304,True,False,a2_multiheavy_ood_branching3_round6_eval
48,3,0,4,multi_dynamic,3,3.0,23.800246530693126,23.256025595332588,24.040718698269643,0.0,0.5442209353605385,True,True,a2_multiheavy_ood_branching3_round6_eval
48,2,1,4,multi_dynamic,3,2.0,25.823330046005868,23.77719811740372,24.250158868458314,1.5731711775475539,2.046131928602147,True,False,a2_multiheavy_ood_branching3_round6_eval
48,0,2,4,multi_dynamic,3,2.0,31.09540022448544,29.80290913006268,30.27614402339146,0.8192562010939808,1.2924910944227612,True,False,a2_multiheavy_ood_branching3_round6_eval
48,1,3,4,multi_dynamic,3,1.0,29.41791246676946,26.502808021101757,26.779726093639805,2.6381863731296558,2.915104445667705,True,False,a2_multiheavy_ood_branching3_round6_eval
49,1,0,4,multi_dynamic,3,3.0,22.214670704381106,20.834701093313555,21.672008450621874,0.5426622537592358,1.3799696110675512,True,False,a2_multiheavy_ood_branching3_round6_eval
49,3,1,4,multi_dynamic,3,3.0,24.305656016447955,22.30592210085855,23.293919311829548,1.0117367046184094,1.999733915589406,True,False,a2_multiheavy_ood_branching3_round6_eval
49,0,2,4,multi_dynamic,3,1.0,22.109119946377486,21.615133987690292,21.931334574195695,0.17778537218179213,0.49398595868719397,True,False,a2_multiheavy_ood_branching3_round6_eval
49,2,3,4,multi_dynamic,3,1.0,25.381539446919607,23.444182219217677,23.73358757020102,1.6479518767185866,1.9373572277019306,True,False,a2_multiheavy_ood_branching3_round6_eval
50,5,0,6,multi_dynamic,3,3.0,29.80123108280184,29.596587935193394,30.607292728386664,0.0,0.20464314760844715,True,True,a2_multiheavy_ood_branching3_round6_eval
50,1,1,6,multi_dynamic,3,2.0,28.21225366984639,27.310041370696837,28.042265910667467,0.16998775917892583,0.9022122991495536,True,False,a2_multiheavy_ood_branching3_round6_eval
50,0,2,6,multi_dynamic,3,2.0,29.255208853503536,29.105129242366097,29.76512497013694,0.0,0.15007961113743917,True,True,a2_multiheavy_ood_branching3_round6_eval
50,2,3,6,multi_dynamic,3,2.0,32.865601236177625,31.594660406387607,32.175710090446145,0.6898911457314796,1.2709408297900175,True,False,a2_multiheavy_ood_branching3_round6_eval
50,3,4,6,multi_dynamic,3,1.0,35.64027900342364,34.36598310276292,34.63937853278737,1.0009004706362745,1.274295900660725,True,False,a2_multiheavy_ood_branching3_round6_eval
50,4,5,6,multi_dynamic,3,1.0,40.72952907547394,37.92711960918025,38.2017473567486,2.5277817187253353,2.802409466293689,True,False,a2_multiheavy_ood_branching3_round6_eval
51,1,0,4,multi_dynamic,3,3.0,27.479851406304384,25.970623201901944,26.95787054074931,0.5219808655550704,1.50922820440244,True,False,a2_multiheavy_ood_branching3_round6_eval
51,3,1,4,multi_dynamic,3,2.0,34.94298160911257,32.02355148421422,32.68903376134064,2.253947847771931,2.919430124898355,True,False,a2_multiheavy_ood_branching3_round6_eval
51,0,2,4,multi_dynamic,3,1.0,28.131465862749394,27.13488296340329,27.43316525671577,0.6983006060336181,0.9965828993461052,True,False,a2_multiheavy_ood_branching3_round6_eval
51,2,3,4,multi_dynamic,3,1.0,32.80063490245925,29.8239606740815,30.101004775519172,2.699630126940078,2.9766742283777496,True,False,a2_multiheavy_ood_branching3_round6_eval
52,1,0,6,multi_dynamic,2,3.0,23.716631737142844,22.907180403453015,23.685320774580447,0.03131096256239818,0.8094513336898288,True,False,a2_multiheavy_ood_branching3_round6_eval
52,0,1,6,multi_dynamic,2,3.0,26.4189418022399,25.947813520448566,26.74170765627086,0.0,0.4711282817913336,True,True,a2_multiheavy_ood_branching3_round6_eval
52,4,2,6,multi_dynamic,2,2.0,26.107102178185823,24.513374312066432,24.994527296169537,1.1125748820162844,1.5937278661193908,True,False,a2_multiheavy_ood_branching3_round6_eval
52,3,3,6,multi_dynamic,2,2.0,28.38019003772038,26.60482551886227,27.081948026607353,1.2982420111130235,1.7753645188581082,True,False,a2_multiheavy_ood_branching3_round6_eval
52,2,4,6,multi_dynamic,2,1.0,30.765445854975717,27.58836161130494,27.812943031602522,2.9525028233731954,3.1770842436707767,True,False,a2_multiheavy_ood_branching3_round6_eval
52,5,5,6,multi_dynamic,2,1.0,33.47942356355038,29.815479908234988,30.040585342119126,3.438838221431248,3.6639436553153892,True,False,a2_multiheavy_ood_branching3_round6_eval
53,2,0,5,multi_dynamic,3,3.0,27.234221509055608,22.636051264238844,23.522708216339783,3.711513292715826,4.598170244816764,True,False,a2_multiheavy_ood_branching3_round6_eval
53,1,1,5,multi_dynamic,3,3.0,28.163025674980013,29.097086624973027,30.60727812218093,0.0,-0.9340609499930146,False,True,a2_multiheavy_ood_branching3_round6_eval
53,0,2,5,multi_dynamic,3,2.0,24.066688927072818,23.595000434074592,24.252284700054833,0.0,0.4716884929982257,True,True,a2_multiheavy_ood_branching3_round6_eval
53,3,3,5,multi_dynamic,3,1.0,25.68772675336229,22.837851636214143,23.117040485563926,2.5706862677983655,2.849875117148148,True,False,a2_multiheavy_ood_branching3_round6_eval
53,4,4,5,multi_dynamic,3,1.0,31.558704879103693,30.55016436766154,30.890635552413066,0.6680693266906266,1.0085405114421526,True,False,a2_multiheavy_ood_branching3_round6_eval
54,1,0,5,multi_dynamic,3,3.0,32.78698584197718,30.78226700501567,31.683057950194588,1.1039278917825959,2.0047188369615085,True,False,a2_multiheavy_ood_branching3_round6_eval
54,0,1,5,multi_dynamic,3,3.0,33.908535600103605,32.092987691690304,33.232331264146566,0.6762043359570287,1.8155479084133006,True,False,a2_multiheavy_ood_branching3_round6_eval
54,2,2,5,multi_dynamic,3,3.0,34.05756798443651,32.15052090135734,33.05669393969296,1.0008740447435454,1.9070470830791706,True,False,a2_multiheavy_ood_branching3_round6_eval
54,4,3,5,multi_dynamic,3,3.0,36.155794132658215,34.08490405260735,35.19305501635892,0.9627391162993,2.070890080050866,True,False,a2_multiheavy_ood_branching3_round6_eval
54,3,4,5,multi_dynamic,3,2.0,40.753315782050954,36.97476700914099,37.63065725491168,3.1226585271392744,3.7785487729099643,True,False,a2_multiheavy_ood_branching3_round6_eval
55,0,0,2,multi_dynamic,3,1.0,22.0768700980891,21.558115891732996,21.793579247562384,0.2832908505267122,0.5187542063561033,True,False,a2_multiheavy_ood_branching3_round6_eval
55,1,1,2,multi_dynamic,3,1.0,26.927023362118714,26.250441399386403,26.54709205551075,0.3799313066079648,0.6765819627323104,True,False,a2_multiheavy_ood_branching3_round6_eval
56,2,0,4,multi_dynamic,3,3.0,25.806297847892,25.3319110607591,26.30557977776695,0.0,0.47438678713290017,True,True,a2_multiheavy_ood_branching3_round6_eval
56,3,1,4,multi_dynamic,3,2.0,32.905019328829354,30.77371703039737,31.453909563139565,1.451109765689786,2.131302298431983,True,False,a2_multiheavy_ood_branching3_round6_eval
56,0,2,4,multi_dynamic,3,1.0,28.54517327739841,26.474737725829453,26.749512400112813,1.7956608772855964,2.0704355515689556,True,False,a2_multiheavy_ood_branching3_round6_eval
56,1,3,4,multi_dynamic,3,1.0,34.20605368275143,32.731791121417196,33.00880543312941,1.1972482496220191,1.4742625613342355,True,False,a2_multiheavy_ood_branching3_round6_eval
57,0,0,2,multi_dynamic,3,3.0,24.248599452907822,23.67394398457079,24.843992476129536,0.0,0.5746554683370313,True,True,a2_multiheavy_ood_branching3_round6_eval
57,1,1,2,multi_dynamic,3,2.0,26.294042728740873,25.159762663797494,25.807536514735446,0.4865062140054257,1.134280064943379,True,False,a2_multiheavy_ood_branching3_round6_eval
58,0,0,5,multi_dynamic,3,3.0,25.369751751299564,24.78820810234935,25.833348932705743,0.0,0.5815436489502126,True,True,a2_multiheavy_ood_branching3_round6_eval
58,4,1,5,multi_dynamic,3,2.0,29.4882215882964,27.682624781297854,28.367937133404126,1.1202844548922748,1.8055968069985475,True,False,a2_multiheavy_ood_branching3_round6_eval
58,3,2,5,multi_dynamic,3,2.0,30.59314730744996,28.309654192442927,28.898267654010073,1.6948796534398864,2.2834931150070332,True,False,a2_multiheavy_ood_branching3_round6_eval
58,1,3,5,multi_dynamic,3,2.0,30.991050775638655,32.36092365005326,33.25269617706056,0.0,-1.3698728744146038,False,True,a2_multiheavy_ood_branching3_round6_eval
58,2,4,5,multi_dynamic,3,1.0,39.69491473519221,35.32111270019021,35.637828423592204,4.057086311600004,4.373802035001994,True,False,a2_multiheavy_ood_branching3_round6_eval
59,5,0,6,multi_dynamic,3,3.0,26.865427439271503,24.2488314902386,25.01307941509521,1.8523480241762886,2.6165959490329023,True,False,a2_multiheavy_ood_branching3_round6_eval
59,1,1,6,multi_dynamic,3,3.0,29.770267696681522,29.481158266732983,30.74406374822234,0.0,0.28910942994853883,True,True,a2_multiheavy_ood_branching3_round6_eval
59,2,2,6,multi_dynamic,3,2.0,33.148080831622096,30.271103118977642,30.850595377248887,2.2974854543732057,2.876977712644454,True,False,a2_multiheavy_ood_branching3_round6_eval
59,4,3,6,multi_dynamic,3,1.0,26.333197576042235,25.74291407668792,26.029331723549532,0.30386585249270137,0.5902834993543138,True,False,a2_multiheavy_ood_branching3_round6_eval
59,0,4,6,multi_dynamic,3,1.0,33.26659614399327,30.001311428531448,30.275440328112914,2.9911558158803544,3.2652847154618208,True,False,a2_multiheavy_ood_branching3_round6_eval
59,3,5,6,multi_dynamic,3,1.0,36.637546155225344,34.8160621570704,35.0957044907401,1.5418416644852457,1.821483998154946,True,False,a2_multiheavy_ood_branching3_round6_eval
60,4,0,6,multi_dynamic,2,3.0,21.181184732548292,20.176111781433022,20.981793771450945,0.1993909610973441,1.0050729511152703,True,False,a2_multiheavy_ood_branching3_round6_eval
60,0,1,6,multi_dynamic,2,2.0,26.493492822461775,25.213311031394554,25.704262187914143,0.7892306345476321,1.2801817910672213,True,False,a2_multiheavy_ood_branching3_round6_eval
60,3,2,6,multi_dynamic,2,2.0,26.982149865036906,26.688247201125417,27.224054645945643,0.0,0.29390266391148856,True,True,a2_multiheavy_ood_branching3_round6_eval
60,2,3,6,multi_dynamic,2,1.0,25.302442466040432,22.704316791263572,22.934723263052927,2.367719202987507,2.5981256747768597,True,False,a2_multiheavy_ood_branching3_round6_eval
60,5,4,6,multi_dynamic,2,1.0,28.01342549727542,25.662718696582147,25.89070965831886,2.122715838956565,2.350706800693274,True,False,a2_multiheavy_ood_branching3_round6_eval
60,1,5,6,multi_dynamic,2,1.0,28.124121822051556,27.07252455313083,27.30880501986219,0.8153168021893671,1.0515972689207267,True,False,a2_multiheavy_ood_branching3_round6_eval
61,0,0,6,multi_dynamic,3,3.0,25.4402264182173,24.51970242522927,25.291658028741985,0.14856838947531337,0.9205239929880307,True,False,a2_multiheavy_ood_branching3_round6_eval
61,3,1,6,multi_dynamic,3,3.0,26.6427462779729,25.366499686899875,26.118068103835068,0.5246781741378328,1.2762465910730256,True,False,a2_multiheavy_ood_branching3_round6_eval
61,2,2,6,multi_dynamic,3,3.0,33.2291142881959,33.275293460883304,34.28966476823631,0.0,-0.04617917268740257,False,True,a2_multiheavy_ood_branching3_round6_eval
61,4,3,6,multi_dynamic,3,2.0,31.512572116580444,29.58554073293955,30.169640290637854,1.3429318259425864,1.9270313836408945,True,False,a2_multiheavy_ood_branching3_round6_eval
61,1,4,6,multi_dynamic,3,1.0,31.703968716289697,30.330259713423246,30.55724571771704,1.1467229985726588,1.3737090028664518,True,False,a2_multiheavy_ood_branching3_round6_eval
61,5,5,6,multi_dynamic,3,1.0,35.765930008494855,31.83659229086934,32.063452723804694,3.7024772846901604,3.929337717625515,True,False,a2_multiheavy_ood_branching3_round6_eval
62,0,0,3,multi_dynamic,3,3.0,31.49732551768648,30.75421778310804,31.73445177102832,0.0,0.7431077345784409,True,True,a2_multiheavy_ood_branching3_round6_eval
62,1,1,3,multi_dynamic,3,3.0,35.70395213698134,33.48305549430155,34.61369773224783,1.0902544047335159,2.22089664267979,True,False,a2_multiheavy_ood_branching3_round6_eval
62,2,2,3,multi_dynamic,3,2.0,31.20167601617596,29.03480847211525,29.733225371712983,1.4684506444629761,2.1668675440607075,True,False,a2_multiheavy_ood_branching3_round6_eval
63,1,0,5,multi_dynamic,2,3.0,23.65436574539727,22.916184544262485,23.714459257074616,0.0,0.7381812011347861,True,True,a2_multiheavy_ood_branching3_round6_eval
63,4,1,5,multi_dynamic,2,2.0,25.997052548297138,25.41175414025792,25.92148184022866,0.07557070806847754,0.5852984080392183,True,False,a2_multiheavy_ood_branching3_round6_eval
63,2,2,5,multi_dynamic,2,1.0,23.397905559894756,21.09569917074846,21.325489911896938,2.0724156479978157,2.3022063891462956,True,False,a2_multiheavy_ood_branching3_round6_eval
63,0,3,5,multi_dynamic,2,1.0,24.300306944442458,25.45413008105743,25.715720307620565,0.0,-1.153823136614971,False,True,a2_multiheavy_ood_branching3_round6_eval
63,3,4,5,multi_dynamic,2,1.0,27.481878123833145,26.042994617010784,26.27375253057613,1.208125593257015,1.4388835068223607,True,False,a2_multiheavy_ood_branching3_round6_eval
0,0,0,2,multi_dynamic,4,3.0,30.4706548831097,25.811734366272695,26.86743492429234,3.603219958817358,4.658920516837004,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
0,1,1,2,multi_dynamic,4,3.0,32.18924221656367,31.130495844171346,32.337189474341386,0.0,1.0587463723923243,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
1,0,0,5,multi_dynamic,4,3.0,28.7316916649815,25.312669642114177,26.554239046764437,2.1774526182170666,3.419022022867324,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
1,3,1,5,multi_dynamic,4,3.0,32.81382751317193,32.36000897159149,33.892818679369284,0.0,0.4538185415804392,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
1,4,2,5,multi_dynamic,4,3.0,36.40006135103527,32.93106587203886,34.20163228978397,2.1984290612513,3.468995478996412,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
1,1,3,5,multi_dynamic,4,1.0,38.93473807342026,36.705231576814604,37.030911804387124,1.9038262690331353,2.2295064966056586,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
1,2,4,5,multi_dynamic,4,1.0,39.893697806006394,36.69437177457485,37.01245107569989,2.8812467303065006,3.1993260314315464,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
2,1,0,3,multi_dynamic,4,3.0,27.60163534851568,27.126853348296336,28.37648436049726,0.0,0.47478200021934214,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
2,0,1,3,multi_dynamic,4,1.0,30.14705995002745,27.762674278915036,28.13906277282516,2.0079971772022827,2.3843856711124154,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
2,2,2,3,multi_dynamic,4,1.0,31.17700173220351,29.186089994742257,29.53157147654651,1.645430255656998,1.9909117374612535,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
3,1,0,2,multi_dynamic,4,3.0,34.69428359939065,32.50410119712217,33.80636345835047,0.8879201410401802,2.1901824022684835,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
3,0,1,2,multi_dynamic,4,2.0,38.52678672619297,35.17395896540187,36.05297464093191,2.4738120852610566,3.3528277607910937,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
4,0,0,5,multi_dynamic,4,3.0,33.60282911612945,29.187282680478166,30.55819485026131,3.044634265868141,4.415546435651283,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
4,2,1,5,multi_dynamic,4,2.0,28.642040908541983,27.805358788806192,28.703205279447094,0.0,0.8366821197357908,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
4,3,2,5,multi_dynamic,4,2.0,36.36455485798637,34.328046625395736,35.24717792926131,1.1173769287250606,2.0365082325906343,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
4,4,3,5,multi_dynamic,4,1.0,35.42400297890155,32.5351825324324,32.90375502077821,2.5202479581233357,2.888820446469147,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
4,1,4,5,multi_dynamic,4,1.0,44.70569743283091,41.94488295626495,42.365018585282066,2.3406788475488565,2.7608144765659617,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
5,0,0,2,multi_dynamic,4,3.0,34.24952288101228,32.959548441420246,34.52888496621983,0.0,1.2899744395920365,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
5,1,1,2,multi_dynamic,4,3.0,34.85940638223819,33.699744372410365,35.02693967038246,0.0,1.1596620098278265,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
6,0,0,5,multi_dynamic,4,3.0,43.572786645225214,40.77308501679753,42.160720347356765,1.4120662978684475,2.799701628427684,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
6,3,1,5,multi_dynamic,4,2.0,33.07980847882201,27.99187039599851,28.868994182755156,4.2108142960668555,5.087938082823499,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
6,2,2,5,multi_dynamic,4,2.0,39.53243129717808,35.97518902392315,36.84076647857127,2.691664818606816,3.5572422732549285,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
6,1,3,5,multi_dynamic,4,2.0,41.66635743533672,44.52775012622525,46.42741713784924,0.0,-2.861392690888529,False,True,a2_multiheavy_ood_deeper_packets6_round6_eval
6,4,4,5,multi_dynamic,4,1.0,40.85794606608653,39.62643096725314,40.0802315965864,0.7777144695001277,1.231515098833384,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
7,3,0,4,multi_dynamic,4,3.0,31.917126476995634,30.65770807548059,32.05043448565398,0.0,1.2594184015150454,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
7,0,1,4,multi_dynamic,4,3.0,37.607288326116596,36.00047970294401,37.42131865672768,0.18596966938892034,1.6068086231725829,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
7,2,2,4,multi_dynamic,4,2.0,47.33122433578941,43.406810014289505,44.23919371538363,3.0920306204057733,3.9244143214999028,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
7,1,3,4,multi_dynamic,4,1.0,36.0320370812307,34.79062693334107,35.16779868076581,0.8642384004648882,1.2414101478896242,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
8,1,0,6,multi_dynamic,4,3.0,36.65162534273414,34.396882647557284,35.79475031749485,0.8568750252392903,2.2547426951768585,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
8,3,1,6,multi_dynamic,4,3.0,40.81003600968789,39.89377814729186,41.22370402891961,0.0,0.91625786239603,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
8,2,2,6,multi_dynamic,4,2.0,29.05494382951036,27.16328991988107,27.86686481247845,1.188079017031904,1.8916539096292908,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
8,0,3,6,multi_dynamic,4,2.0,44.654526076239954,42.44541155781803,43.21939860716274,1.4351274690772087,2.20911451842192,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
8,4,4,6,multi_dynamic,4,2.0,49.39699961954155,44.21685788400104,44.96187355408858,4.4351260654529865,5.180141735540516,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
8,5,5,6,multi_dynamic,4,1.0,40.44372033732728,35.9592477844167,36.27541787286247,4.1683024644648015,4.4844725529105816,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
9,3,0,6,multi_dynamic,4,2.0,35.12978534815141,28.92756321569344,29.667287568461354,5.462497779690057,6.202222132457969,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
9,0,1,6,multi_dynamic,4,2.0,35.78616703746855,35.22749172380837,36.068444344026794,0.0,0.5586753136601814,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
9,5,2,6,multi_dynamic,4,2.0,38.46852767020155,35.024173014937865,35.80440461338359,2.6641230568179624,3.4443546552636874,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
9,4,3,6,multi_dynamic,4,2.0,39.16947476856334,37.0307926330699,37.811401894442525,1.3580728741208246,2.1386821354934398,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
9,2,4,6,multi_dynamic,4,2.0,40.928211768284186,39.19484523463299,39.98979134519176,0.9384204230924178,1.7333665336511928,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
9,1,5,6,multi_dynamic,4,1.0,43.19421995353902,39.66879366091471,40.0306638089932,3.1635561445458276,3.52542629262431,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
10,0,0,2,multi_dynamic,4,3.0,32.895509478504366,31.359436720805167,32.713352091386454,0.1821573871179094,1.5360727576991984,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
10,1,1,2,multi_dynamic,4,1.0,34.209981293225205,31.418202805345096,31.79214689642178,2.4178343968034177,2.7917784878801086,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
11,1,0,2,multi_dynamic,4,3.0,28.56476585100137,27.96573698974226,29.111734578353456,0.0,0.5990288612591073,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
11,0,1,2,multi_dynamic,4,1.0,27.04096873435947,24.949712013068904,25.32726717496153,1.7137015593979443,2.0912567212905664,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
12,0,0,6,multi_dynamic,4,3.0,33.02565229546265,30.426842899349538,31.731297927086516,1.294354368376128,2.5988093961131113,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
12,1,1,6,multi_dynamic,4,2.0,25.047874022271273,24.515764180006517,25.363013123219144,0.0,0.5321098422647559,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
12,3,2,6,multi_dynamic,4,2.0,31.601750032856653,29.51250403652363,30.364027036197662,1.2377229966589978,2.089245996333023,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
12,2,3,6,multi_dynamic,4,2.0,33.73719162884835,32.162110662903196,32.89286310940963,0.8443285194387191,1.5750809659451548,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
12,4,4,6,multi_dynamic,4,2.0,39.569147646707734,36.80941784019896,37.4902880946947,2.0788595520130393,2.7597298065087728,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
12,5,5,6,multi_dynamic,4,1.0,32.266658117517096,28.696812954262292,29.02276020275235,3.243897914764749,3.5698451632548043,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
13,0,0,2,multi_dynamic,4,3.0,33.42687696031414,28.872068335624757,30.25442623017747,3.1724507301366667,4.554808624689382,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
13,1,1,2,multi_dynamic,4,2.0,36.03471050927263,35.54499065211967,36.67293246287587,0.0,0.48971985715295574,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
14,0,0,5,multi_dynamic,4,3.0,24.235007452921803,23.345636784312877,24.59764959926096,0.0,0.889370668608926,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
14,3,1,5,multi_dynamic,4,3.0,31.264079476421934,30.52278467471413,32.061849087689254,0.0,0.7412948017078023,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
14,4,2,5,multi_dynamic,4,1.0,35.74408420450894,28.736957576971527,29.09432387489068,6.649760329618257,7.00712662753741,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
14,1,3,5,multi_dynamic,4,1.0,36.28703933167196,34.09456523858206,34.46474807777915,1.8222912538928164,2.1924740930899063,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
14,2,4,5,multi_dynamic,4,1.0,37.014338302157604,35.88862889120914,36.3562853428496,0.6580529593080007,1.1257094109484669,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
15,1,0,2,multi_dynamic,4,3.0,29.32734733594181,22.1107030626968,23.272036326204017,6.0553110097378,7.216644273245009,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
15,0,1,2,multi_dynamic,4,2.0,25.64590418065941,25.284154703818768,26.067250123260624,0.0,0.36174947684064307,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
16,2,0,6,multi_dynamic,4,3.0,38.73843228834161,34.924218747859264,36.338922722255354,2.399509566086255,3.814213540482349,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
16,4,1,6,multi_dynamic,4,3.0,41.609688383223926,39.911564480133855,41.28800391089614,0.32168447232778696,1.698123903090071,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
16,0,2,6,multi_dynamic,4,2.0,31.466393384514166,29.081651003857324,29.88306005862231,1.5833333258918572,2.384742380656842,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
16,1,3,6,multi_dynamic,4,2.0,32.83162177746367,31.191888868229107,32.02623834985999,0.8053834276036773,1.63973290923456,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
16,3,4,6,multi_dynamic,4,1.0,37.14825899671145,35.83162497037113,36.20702417990543,0.9412348168060172,1.3166340263403171,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
16,5,5,6,multi_dynamic,4,1.0,47.17096480959377,42.59435056267983,43.00462697096239,4.1663378386313825,4.576614246913941,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
17,4,0,5,multi_dynamic,4,2.0,34.07223126423071,29.330424165581775,30.103356752809734,3.968874511420972,4.741807098648934,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
17,2,1,5,multi_dynamic,4,2.0,36.66184868794099,36.61561397289445,37.52933995434164,0.0,0.046234715046537644,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
17,3,2,5,multi_dynamic,4,2.0,38.06445154537769,38.096189022066824,39.07834356324639,0.0,-0.03173747668913052,False,True,a2_multiheavy_ood_deeper_packets6_round6_eval
17,0,3,5,multi_dynamic,4,1.0,33.3966994408518,29.130608865392745,29.449445394891313,3.947254045960489,4.266090575459053,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
17,1,4,5,multi_dynamic,4,1.0,35.959975572325455,31.564419201868432,31.93210206484261,4.027873507482847,4.395556370457022,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
18,1,0,3,multi_dynamic,4,2.0,23.83278666391744,22.365663987601554,23.11259521922284,0.7201914446945974,1.4671226763158849,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
18,2,1,3,multi_dynamic,4,2.0,30.053669878406268,29.3875570863838,30.232770296181045,0.0,0.6661127920224672,True,True,a2_multiheavy_ood_deeper_packets6_round6_eval
18,0,2,3,multi_dynamic,4,1.0,28.536182545721275,25.438338225930167,25.760255949109528,2.7759265966117477,3.0978443197911076,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
19,0,0,2,multi_dynamic,4,2.0,28.795540310420368,27.26014296194889,28.09785967334024,0.6976806370801283,1.5353973484714771,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
19,1,1,2,multi_dynamic,4,1.0,34.27617713620063,32.548574964229374,32.92551307893577,1.3506640572648614,1.727602171971256,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
20,0,0,2,multi_dynamic,4,3.0,36.56178772275814,34.634941760811586,35.89935466582328,0.6624330569348684,1.9268459619465546,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
20,1,1,2,multi_dynamic,4,1.0,36.98768897311647,33.291364421154036,33.655783251943845,3.3319057211726264,3.6963245519624337,True,False,a2_multiheavy_ood_deeper_packets6_round6_eval
