suite,episode_index,packet_count,community_count,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,mean_deadline,min_deadline,solved,total_steps,correct_steps,next_hop_accuracy,oracle_cost,model_cost,regret,deadline_violations,deadline_miss,oracle_priority_delivered,model_priority_delivered,priority_delivered_regret,feasible_packet_fraction,any_feasible_packet,all_feasible_packet,oracle_packet_miss_rate,min_initial_slack,mean_initial_slack,min_initial_slack_ratio,mean_initial_slack_ratio,config_path,manifest_hash,slack_band,packet_band,load_band,depth_band,hub_gap_band
e3_memory_hubs_rsm_round6_multiheavy_seed311,47,2,4,3,0.965477705001831,2.556020736694336,3.9325778484344482,4.0697126388549805,19.374614839757065,18.744001245657337,True,14,12,0.8571428571428571,37.10286109367921,44.311654808846626,7.208793715167417,2,True,2.0,0.0,2.0,1.0,True,True,0.0,1.0986731118082886,1.114263429525538,0.05647792280795085,0.05754628744949712,configs/experiments/e3_memory_hubs_rsm_round6_multiheavy_seed311.yaml,40be2a89c9264e65730a6dd5921969adac3096b0b95ed715df8dc4f1dc4dc147,tight,2,low_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,0,4,4,3,0.0828072726726532,4.987205505371094,6.265816688537598,6.575837135314941,28.32815190800366,22.388021837185097,True,27,23,0.8518518518518519,108.72766578802913,116.24476312020143,7.517097332172298,2,True,8.0,3.0,5.0,1.0,True,True,0.0,0.9831677314777707,1.7235628214855687,0.04017479532873451,0.05921277527651796,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,1,5,4,3,2.2537413239479065,4.712742328643799,5.992578029632568,6.642585754394531,31.01495715857884,25.016170442764178,True,36,35,0.9722222222222222,149.20650384422186,150.3070609008551,1.1005570566332494,2,True,3.0,3.0,0.0,1.0,True,True,0.4,0.2566546152030895,1.6929744672589542,0.008409962832123837,0.05215973943187009,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,2,6,4,3,0.7001097798347473,5.8920440673828125,7.022469520568848,7.361213207244873,34.246933468531914,29.484411087858735,True,44,38,0.8636363636363636,201.04754115864176,221.6299370302008,20.582395871559044,4,True,5.0,4.0,1.0,1.0,True,True,0.5,0.5625007839568923,1.498128278065651,0.016977580971374914,0.041859895797706076,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,3,4,4,3,0.2480635643005371,3.785352945327759,6.9930219650268555,7.673447132110596,29.308125611784618,26.76427541332305,True,28,27,0.9642857142857143,113.76451772243851,117.986921276693,4.222403554254484,2,True,7.0,6.0,1.0,1.0,True,True,0.25,0.4055004171713996,1.5826408527447207,0.013518596264939542,0.054399564660459726,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,4,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,4,6,4,3,2.710169732570648,4.694393157958984,6.4311017990112305,6.924203872680664,29.69787418201257,24.737091066365394,True,38,33,0.868421052631579,174.6282747902822,180.33267285610458,5.7043980658223745,3,True,12.0,6.0,6.0,1.0,True,True,0.16666666666666666,0.17171413035892868,1.2162602675392045,0.0057465450225778255,0.04008220687985516,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,5,6,4,3,3.622814357280731,4.2873334884643555,7.154629230499268,7.66061544418335,32.67275047120936,28.57915437102584,True,41,41,1.0,189.74520460580806,189.74520460580806,0.0,3,True,5.0,5.0,0.0,1.0,True,True,0.5,0.14351162578117282,1.717142859367818,0.0047368293019535105,0.049443537017521466,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,6,5,4,3,1.3731587529182434,4.349299907684326,6.912405967712402,7.297857284545898,29.87661372984901,26.33151697769396,True,40,39,0.975,148.68139630543047,157.56139881228407,8.8800025068536,2,True,6.0,6.0,0.0,0.6,True,False,0.4,-1.4219475135233104,1.0840793433872349,-0.045568212936447534,0.03789476966569564,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,7,4,4,3,0.6519523859024048,4.500445365905762,6.930290222167969,7.208846569061279,29.350184860371204,26.525476521159806,True,31,28,0.9032258064516129,115.14879938849045,122.67948693780443,7.530687549313981,3,True,6.0,2.0,4.0,1.0,True,True,0.0,0.44955517555725777,1.076388933588749,0.016948052759717256,0.03612490180490843,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,4,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,8,4,4,3,1.4726204574108124,3.0541915893554688,4.546342849731445,6.647053241729736,28.083955361377875,25.796061952228857,True,31,30,0.967741935483871,107.35194101973974,109.58181034433738,2.2298693245976438,1,True,9.0,7.0,2.0,1.0,True,True,0.0,1.2178877676926056,2.0520681499376607,0.04102819866458922,0.07398212663926212,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,low_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,9,3,4,3,1.0463875830173492,5.5938310623168945,6.812118053436279,7.595490455627441,28.97599325571944,26.092626819819323,True,21,19,0.9047619047619048,83.66165773014568,97.52649912640302,13.864841396257347,2,True,5.0,2.0,3.0,1.0,True,True,0.3333333333333333,0.46072909117510363,1.931242819548076,0.01640695060984247,0.06763282955668475,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,3,high_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,10,2,4,3,0.06133444607257843,4.4307780265808105,7.032490253448486,7.357191562652588,25.444619938799928,22.810739524319803,True,15,12,0.8,51.10270157884866,56.39396727212505,5.291265693276394,2,True,1.0,0.0,1.0,1.0,True,True,0.5,0.4586947961916259,0.614458260822115,0.020108720969023636,0.023769867291530963,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,11,6,4,3,1.3734773993492126,4.712056636810303,5.8811259269714355,6.119863510131836,28.245177188056047,23.072100763049697,True,39,37,0.9487179487179487,165.95525525461082,170.20858706533693,4.2533318107261096,4,True,6.0,4.0,2.0,1.0,True,True,0.3333333333333333,0.3183751904545282,1.1854538447477523,0.010100068478969373,0.045389519767634445,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,12,5,4,3,0.668868750333786,4.109029769897461,6.749495506286621,7.063159942626953,26.114592590931657,22.840498040836408,True,34,29,0.8529411764705882,124.90264244950657,133.75957528844697,8.856932838940395,4,True,4.0,1.0,3.0,1.0,True,True,0.2,0.47880012359902224,1.4690222487569486,0.020018873858708628,0.05404689466504149,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,5+,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,13,5,4,3,1.9133568406105042,6.288394927978516,7.451585292816162,7.629465103149414,30.272591198152867,25.530428706976423,True,32,30,0.9375,148.88354549926618,153.7378107742915,4.854265275025313,2,True,7.0,7.0,0.0,1.0,True,True,0.4,0.3816540536497115,1.2367378859468552,0.013177553654149654,0.039954155533592606,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,14,2,4,3,0.036732375621795654,5.390796661376953,6.676175117492676,6.870916366577148,22.296876812422653,22.161359014546782,True,12,10,0.8333333333333334,42.99378725292681,47.58714047300771,4.5933532200809,1,True,3.0,1.0,2.0,1.0,True,True,0.0,0.8211970202092154,1.1827502150455533,0.03660763973152517,0.0531460740990929,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,15,6,4,3,0.3131871223449707,3.6641387939453125,7.223860263824463,7.7698469161987305,29.091828052530747,27.600051192333435,True,40,34,0.85,165.32428341805291,175.3188284799596,9.994545061906678,3,True,8.0,7.0,1.0,0.8333333333333334,True,False,0.3333333333333333,-0.4183558990964471,2.238223146871638,-0.01413349408628742,0.07671565619698824,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,low_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,16,6,4,3,1.9655105471611023,4.181265830993652,7.197114944458008,7.803920269012451,28.698769106305623,25.92138604846322,True,40,37,0.925,164.2457173196099,169.48529831923543,5.239580999625531,1,True,11.0,9.0,2.0,1.0,True,True,0.0,0.7102278623389324,1.8423682978506182,0.027399301141191837,0.06263229111605889,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,17,3,4,2,1.3848872184753418,4.7330322265625,7.283273696899414,7.55169153213501,25.481642362448525,21.214461323928905,True,18,17,0.9444444444444444,74.74536002572349,74.87910144891204,0.1337414231885532,1,True,6.0,6.0,0.0,1.0,True,True,0.3333333333333333,0.4519355286702371,1.3647373283011273,0.018562911688202562,0.053652954193502855,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,3,mid_load,2,mid_gap
a2_multiheavy_ood_branching3_round6_eval,18,5,4,3,1.9358416199684143,4.799421787261963,6.59061861038208,7.743084907531738,32.032403493829754,28.884712287569684,True,37,37,1.0,154.7616117947128,154.7616117947128,0.0,1,True,7.0,7.0,0.0,0.8,True,False,0.2,-0.5267925379504206,1.667602883217907,-0.016865322369960373,0.05031113677979633,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,19,4,4,3,2.3725337386131287,5.479738712310791,6.745787143707275,7.004268169403076,31.815996347449083,26.403320550832746,True,28,27,0.9642857142857143,125.27602949557875,127.8545594029965,2.578529907417746,2,True,6.0,5.0,1.0,1.0,True,True,0.25,0.3060566879863522,1.2234292037963757,0.010344463381710314,0.03732784165130116,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,4,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,20,2,4,3,2.4523016810417175,4.023316383361816,5.783616065979004,6.121431827545166,25.58988335890532,25.45265713328338,True,16,16,1.0,49.018624337000226,49.018624337000226,0.0,0,False,2.0,2.0,0.0,1.0,True,True,0.0,0.8453163133456769,1.4222330830931256,0.03285702618742936,0.055700441410903405,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,21,4,4,3,2.376216471195221,4.623787879943848,6.10959005355835,6.4310832023620605,29.107288464154188,25.286411554079095,True,30,30,1.0,111.76216552792141,111.76216552792141,0.0,1,True,4.0,4.0,0.0,1.0,True,True,0.25,0.38214699923156914,1.6566337383450005,0.01367753095463207,0.058900520350856654,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,4,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,22,6,4,3,1.3967546820640564,5.402268886566162,7.225972652435303,7.692185401916504,34.474823411984495,26.762765217436808,True,44,43,0.9772727272727273,200.1630703555197,207.14830138708024,6.985231031560545,2,True,10.0,8.0,2.0,1.0,True,True,0.16666666666666666,0.20095339665123646,1.7972522548768086,0.0075086933289056695,0.05074677316982218,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,23,3,4,3,3.9974384903907776,4.156767845153809,7.4070634841918945,7.578170299530029,24.07565082157871,20.991508580360225,True,20,20,1.0,68.7039555615624,68.7039555615624,0.0,0,False,7.0,7.0,0.0,1.0,True,True,0.0,0.7031316068091051,1.8767397490431417,0.03349600168646093,0.07559919474158434,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,3,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,24,4,4,3,0.4852931648492813,4.688626766204834,6.144652366638184,6.7901291847229,28.890799601016035,26.19106778645534,True,28,24,0.8571428571428571,107.51767851363765,113.69404691109827,6.176368397460621,2,True,6.0,3.0,3.0,1.0,True,True,0.0,1.1808670250784914,2.4367688076401004,0.03683752445748707,0.08659187954816137,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,25,3,4,3,2.4928139448165894,5.431490421295166,7.0752997398376465,7.664856910705566,33.53951201934239,32.42185924420765,True,22,22,1.0,99.16690910895083,99.16690910895083,0.0,1,True,5.0,5.0,0.0,0.6666666666666666,True,False,0.3333333333333333,-0.9869784687082088,1.4542569375840877,-0.030017480618773202,0.04271124034793298,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,3,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,26,2,4,3,1.4083764553070068,4.095241546630859,6.402670383453369,6.689173221588135,23.982696687551627,23.922569574146586,True,13,13,1.0,45.71567437423708,45.71567437423708,0.0,0,False,4.0,4.0,0.0,1.0,True,True,0.0,1.105441605845467,1.695130176627993,0.04620915000034659,0.07062018228336617,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,mid_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,27,5,4,3,0.3926433026790619,3.1578445434570312,4.671143531799316,5.427368640899658,27.388651717207786,21.47957448887778,True,36,33,0.9166666666666666,130.95860545569064,136.88542429643252,5.926818840741873,1,True,8.0,8.0,0.0,1.0,True,True,0.2,0.3441102005171466,1.8717264691998872,0.01602034531435101,0.06552119862714315,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,low_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,28,2,4,3,0.3244509696960449,4.439876556396484,6.6489458084106445,7.061195373535156,26.766692393424762,25.960683945903632,True,14,12,0.8571428571428571,53.421425077902406,56.881030317635904,3.4596052397334986,2,True,3.0,0.0,3.0,1.0,True,True,0.5,0.5708682967273759,0.8463114397393117,0.020704112376239456,0.03195692964000447,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,29,5,4,3,0.7942081391811371,4.052557945251465,7.391540050506592,7.96878719329834,28.46183636224658,26.256537762811792,True,31,26,0.8387096774193549,137.57477442940234,150.1209637502276,12.546189320825249,4,True,11.0,3.0,8.0,1.0,True,True,0.2,0.4262056142388033,1.7021989280929843,0.015013960122567307,0.060985101530256644,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,30,5,4,3,1.9023934602737427,4.267978191375732,7.2203569412231445,7.490401744842529,32.415299863816,29.863337343500714,True,37,32,0.8648648648648649,158.18156039107672,167.55187760628317,9.370317215206455,5,True,9.0,0.0,9.0,1.0,True,True,0.2,0.8864834323702873,1.5598828845390849,0.0269067662722276,0.048011681528870885,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,31,2,4,3,0.7456092834472656,3.85583233833313,6.6777496337890625,6.9405951499938965,27.10450747818701,24.231647433213364,True,16,14,0.875,51.12030911492013,61.00284145042464,9.882532335504507,2,True,2.0,0.0,2.0,1.0,True,True,0.0,0.3650686227349986,1.8750210114802854,0.015065778079727813,0.06399170580571778,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,2,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,32,4,4,3,1.153481364250183,5.453155517578125,7.26083517074585,7.552204132080078,29.10031008381794,25.309606284361863,True,29,28,0.9655172413793104,110.8729194337593,111.81228021850187,0.9393607847425756,1,True,3.0,3.0,0.0,1.0,True,True,0.25,0.8162232189191947,1.8745201113869552,0.028572519339548404,0.06528233245629202,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,high_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,33,6,4,3,1.7036967277526855,4.3290605545043945,6.620724678039551,6.929815292358398,32.3776044790559,26.33118803234372,True,42,41,0.9761904761904762,186.86168183992976,188.06147634190086,1.1997945019710983,2,True,12.0,12.0,0.0,0.6666666666666666,True,False,0.3333333333333333,-3.015292430692888,2.4086694600940928,-0.09479471763162811,0.07489480553186877,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,mid_gap
a2_multiheavy_ood_branching3_round6_eval,34,4,4,3,0.41724249720573425,5.0781168937683105,6.752057075500488,7.048853874206543,32.752589769985036,27.008366085368632,True,31,30,0.967741935483871,127.0797860886611,134.72799880312982,7.648212714468727,3,True,4.0,1.0,3.0,1.0,True,True,0.5,1.1140339452068986,1.8992729824905545,0.030612353358586232,0.059846366429439024,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,35,2,4,3,0.404695063829422,2.8027262687683105,4.066510200500488,4.751364231109619,22.159608681919178,21.493599752421066,True,13,12,0.9230769230769231,42.477890439977195,47.935995011087904,5.4581045711107095,1,True,3.0,2.0,1.0,1.0,True,True,0.0,0.9830334241107863,1.3186880864405381,0.045736099835954946,0.05910677907163669,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,low_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,36,6,4,3,0.6335562467575073,5.618288516998291,7.013097763061523,7.363553524017334,29.33421253138157,27.087561361911185,True,38,33,0.868421052631579,172.59667898994087,178.52893452703773,5.932255537096864,4,True,6.0,4.0,2.0,1.0,True,True,0.5,0.5196143675051843,1.2826106101558519,0.018729098022948667,0.04192732148669303,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,37,4,4,3,0.8031377196311951,4.4454169273376465,6.577082633972168,6.805426120758057,30.285430001812635,28.78847423578392,True,31,29,0.9354838709677419,116.41106894747043,119.16776584320701,2.7566968957365816,1,True,7.0,5.0,2.0,1.0,True,True,0.0,1.317065056282349,1.8350768519966483,0.04574973461584998,0.05997081563304726,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,38,4,4,3,0.6456772089004517,3.428762912750244,6.611965656280518,7.18495512008667,26.433979584432592,22.869206051187,True,26,22,0.8461538461538461,101.61597706328737,106.77313662216746,5.157159558880082,3,True,5.0,1.0,4.0,1.0,True,True,0.25,0.48642949769885746,1.5249074183952551,0.02127006493404741,0.056201021823400206,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,low_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,39,3,4,3,2.0312734246253967,5.047274112701416,6.785157680511475,7.2569732666015625,27.18732207725914,26.655942914377444,True,20,20,1.0,79.56703479624538,79.56703479624538,0.0,1,True,3.0,3.0,0.0,1.0,True,True,0.3333333333333333,0.4910171476362102,1.2318676281893026,0.01842055068970641,0.04508557150457084,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,3,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,40,6,4,3,2.1055991649627686,4.1147074699401855,5.718563079833984,6.038182258605957,31.3562749525031,28.710161175929954,True,45,44,0.9777777777777777,180.95770470960542,183.3948938083868,2.4371890987813742,2,True,8.0,7.0,1.0,0.8333333333333334,True,False,0.16666666666666666,-2.375869326459018,1.7930178656321072,-0.07071179248622139,0.0600533948822305,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,41,2,4,3,2.2711451053619385,5.830662250518799,7.495407581329346,7.691431522369385,23.488173770609066,20.335148607391957,True,13,13,1.0,43.97811674706732,43.97811674706732,0.0,0,False,2.0,2.0,0.0,1.0,True,True,0.0,1.0298158263522694,1.7551533065407394,0.03865501056878932,0.08031773541793633,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,2,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,42,6,4,3,0.5128576457500458,6.151676177978516,7.416493892669678,7.5953497886657715,37.29326386969904,33.085162693479056,True,46,42,0.9130434782608695,214.3207561503993,219.10071579457514,4.779959644175847,1,True,11.0,11.0,0.0,1.0,True,True,0.16666666666666666,0.5145065568694491,2.3059688269636047,0.013679365571081214,0.060776712662624056,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,5+,high_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,43,4,4,3,2.6760724782943726,4.12438440322876,6.112910270690918,6.857616901397705,30.466844918081822,27.006259041129393,True,30,30,1.0,119.96789179749265,119.96789179749265,0.0,0,False,8.0,8.0,0.0,1.0,True,True,0.0,0.789358530901346,1.1834909515893628,0.02623297093520828,0.03847564691849187,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,mid_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,44,4,4,3,2.1458029448986053,6.189971446990967,7.285305500030518,7.6000261306762695,32.934569486971036,28.363823818653106,True,28,28,1.0,122.65277463260838,122.65277463260838,0.0,1,True,4.0,4.0,0.0,1.0,True,True,0.25,0.722578728683537,2.800521469121211,0.025475363734573132,0.08212409553139857,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,very_tight,4,high_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,45,4,4,3,2.1134337782859802,3.462115526199341,5.772653102874756,6.463944911956787,27.48060201380037,25.9562090442733,True,26,26,1.0,105.8591529066104,105.8591529066104,0.0,2,True,6.0,6.0,0.0,0.5,True,False,0.5,-0.9781258644811395,1.9371341443187902,-0.03410816498897327,0.07357222404259765,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,4,low_load,3,high_gap
a2_multiheavy_ood_branching3_round6_eval,46,2,4,3,0.6721400916576385,3.9578323364257812,7.213507175445557,7.838773250579834,25.567355037782054,23.18855215820096,True,12,12,1.0,50.202273180785696,50.202273180785696,0.0,1,True,2.0,2.0,0.0,1.0,True,True,0.5,0.09159934572717887,0.96112656224261,0.0032777080126018877,0.0411120769627977,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,2,mid_load,3,low_gap
a2_multiheavy_ood_branching3_round6_eval,47,3,4,3,3.339700937271118,4.998356342315674,6.662275314331055,6.9696855545043945,32.73533108727333,31.106048750354006,True,24,24,1.0,98.05359485093797,98.05359485093797,0.0,1,True,5.0,5.0,0.0,0.6666666666666666,True,False,0.3333333333333333,-0.8446596344756188,1.111975702822915,-0.02486702184985648,0.03458837138160511,configs/experiments/a2_multiheavy_ood_branching3_round6_eval.yaml,7a04360cf4a1fc3b1e6025b7f324fa8c4c422787c1363857ab88cd963812dff8,critical,3,high_load,3,high_gap
