suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,23,543,6,1.0,38.18697049462881,1,1.5737504959106445,0.041211713721359504,1.0,True,9,48,48,36.61322021484375,36.61322021484375,0.0,0.0,-8.116801261901855,-8.116801261901855,0.0,-8.116801261901855,-8.116801261901855,36.61322021484375,1.5737504959106445,True,0.0,False,True,543,0.0,3,3.2841120660305023,4.207431793212891,5.0875749588012695,5.196516036987305,True,5.3337001735483796,True,very_tight,5+,0.8215524360033031,high_load,3,3,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,23,544,6,1.0,38.18697049462881,3,4.964125156402588,0.12999525995655553,0.3333333333333333,True,10,45,45,33.22284698486328,33.22284698486328,0.0,0.0,-10.342716217041016,-18.809959411621094,8.467243194580078,-10.342716217041016,-10.342716217041016,33.22284698486328,4.964125156402588,True,0.0,False,True,544,0.0,3,3.2841120660305023,4.207431793212891,5.0875749588012695,5.196516036987305,True,5.3337001735483796,True,moderate,5+,0.8215524360033031,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,23,545,6,1.0,38.18697049462881,3,8.725894927978516,0.22850450860473095,0.3333333333333333,True,9,42,42,29.461074829101562,29.461074829101562,0.0,0.0,-4.060594081878662,-12.378194808959961,8.317600727081299,-4.060594081878662,-4.060594081878662,29.461074829101562,8.725894927978516,True,0.0,False,True,545,0.0,3,3.2841120660305023,4.207431793212891,5.0875749588012695,5.196516036987305,True,5.3337001735483796,True,loose,5+,0.8215524360033031,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,23,546,6,1.0,38.18697049462881,5,12.317401885986328,0.32255509474674965,1.0,True,8,1,1,25.86956787109375,26.899486541748047,1.0299186706542969,0.039811978143056335,2.338210344314575,1.3192912340164185,1.0189191102981567,2.338210344314575,2.338210344314575,25.86956787109375,12.317401885986328,True,0.0,False,True,546,0.0625,3,3.2841120660305023,4.207431793212891,5.0875749588012695,5.196516036987305,True,5.3337001735483796,True,loose,5+,0.8215524360033031,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,23,547,6,1.0,38.18697049462881,5,18.197525024414062,0.4765375411745123,1.0,True,7,2,2,19.98944664001465,23.089031219482422,3.0995845794677734,0.1550610497272626,3.053532838821411,-0.6346690058708191,3.6882018446922302,3.053532838821411,3.053532838821411,19.98944664001465,18.197525024414062,True,0.0,False,True,547,0.0,3,3.2841120660305023,4.207431793212891,5.0875749588012695,5.196516036987305,True,5.3337001735483796,True,loose,5+,0.8215524360033031,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,24,558,2,1.0,22.593378338522935,1,0.4659888446331024,0.020625018430225912,1.0,True,7,13,13,22.127389907836914,22.127389907836914,0.0,0.0,-6.772448539733887,-6.772448539733887,0.0,-6.772448539733887,-6.772448539733887,22.127389907836914,0.4659888446331024,True,0.0,False,True,558,0.0,3,3.552094340324402,4.088735103607178,5.399289608001709,5.673847675323486,True,10.4001201828424,True,very_tight,2,0.7778695293146161,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,564,5,3.0,30.854620799158475,1,2.0394949913024902,0.06610014767571265,1.0,True,9,7,7,28.815126419067383,28.815126419067383,0.0,0.0,-6.827571392059326,-6.827571392059326,0.0,-6.827571392059326,-6.827571392059326,28.815126419067383,2.0394949913024902,True,0.0,False,True,564,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,tight,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,565,5,3.0,30.854620799158475,3,5.951241493225098,0.1928800723873233,0.3333333333333333,True,10,4,4,24.903379440307617,24.903379440307617,0.0,0.0,-8.414088249206543,-17.24470329284668,8.830615043640137,-8.414088249206543,-8.414088249206543,24.903379440307617,5.951241493225098,True,0.0,False,True,565,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,moderate,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,566,5,3.0,30.854620799158475,3,9.868138313293457,0.3198269192004654,0.3333333333333333,True,9,2,2,20.986482620239258,20.986482620239258,0.0,0.0,-0.9369792342185974,-10.925433158874512,9.988453924655914,-0.9369792342185974,-0.9369792342185974,20.986482620239258,9.868138313293457,True,0.0,False,True,566,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,567,5,3.0,30.854620799158475,5,13.237732887268066,0.4290356693552076,1.0,True,8,1,1,17.61688804626465,18.224918365478516,0.6080303192138672,0.034514059328587796,2.232734441757202,1.8076244592666626,0.42510998249053955,2.232734441757202,2.232734441757202,17.61688804626465,13.237732887268066,True,0.0,False,True,567,0.078125,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,572,5,3.0,36.35967734227799,1,3.2499279975891113,0.08938275130979197,1.0,True,9,6,6,33.10974884033203,33.10974884033203,0.0,0.0,-6.844603061676025,-6.844603061676025,0.0,-6.844603061676025,-6.844603061676025,33.10974884033203,3.2499279975891113,True,0.0,False,True,572,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,tight,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,573,5,3.0,36.35967734227799,3,7.65465784072876,0.21052601123685283,0.3333333333333333,True,10,4,4,28.705018997192383,28.705018997192383,0.0,0.0,-8.497676849365234,-17.328311920166016,8.830635070800781,-8.497676849365234,-8.497676849365234,28.705018997192383,7.65465784072876,True,0.0,False,True,573,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,575,5,3.0,36.35967734227799,5,16.472902297973633,0.45305413859708304,1.0,True,8,0,1,19.886775970458984,20.603673934936523,0.7168979644775391,0.03604897875565464,2.053865909576416,1.7276732921600342,0.32619261741638184,2.053865909576416,1.7276732921600342,20.603673934936523,15.756002426147461,True,0.7168979644775391,True,False,575,0.15625,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,True,near_tie,True,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,576,5,3.0,36.35967734227799,5,20.453126907348633,0.5625222334843528,1.0,True,7,18,18,15.906550407409668,17.96022605895996,2.053675651550293,0.12910880102537126,4.935168743133545,0.7080892324447632,4.227079510688782,4.935168743133545,4.935168743133545,15.906550407409668,20.453126907348633,True,0.0,False,True,576,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,580,5,2.0,33.13291732942156,1,0.27557870745658875,0.008317369240887182,1.0,True,9,39,39,32.857337951660156,32.857337951660156,0.0,0.0,-7.422524452209473,-7.422524452209473,0.0,-7.422524452209473,-7.422524452209473,32.857337951660156,0.27557870745658875,True,0.0,False,True,580,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,critical,5+,0.9459124690338563,high_load,3,3,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,581,5,2.0,33.13291732942156,3,3.4646458625793457,0.10456808943602408,0.3333333333333333,True,10,36,36,29.668272018432617,29.668272018432617,0.0,0.0,-9.114107131958008,-17.83393669128418,8.719829559326172,-9.114107131958008,-9.114107131958008,29.668272018432617,3.4646458625793457,True,0.0,False,True,581,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,moderate,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,582,5,2.0,33.13291732942156,3,7.326867580413818,0.22113560081555705,0.3333333333333333,True,9,34,34,25.806049346923828,25.806049346923828,0.0,0.0,-4.660139083862305,-12.153874397277832,7.493735313415527,-4.660139083862305,-4.660139083862305,25.806049346923828,7.326867580413818,True,0.0,False,True,582,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,583,5,2.0,33.13291732942156,5,11.162613868713379,0.336904044933017,1.0,True,8,1,1,21.970304489135742,22.18849754333496,0.21819305419921875,0.00993127128971356,3.241617441177368,2.8985817432403564,0.3430356979370117,3.241617441177368,3.241617441177368,21.970304489135742,11.162613868713379,True,0.0,False,True,583,0.296875,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,True,False,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,588,5,2.0,34.0974901490915,1,0.9071546196937561,0.026604732950349617,1.0,True,9,56,56,33.19033432006836,33.19033432006836,0.0,0.0,-9.000228881835938,-9.000228881835938,0.0,-9.000228881835938,-9.000228881835938,33.19033432006836,0.9071546196937561,True,0.0,False,True,588,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,very_tight,5+,0.9459124690338563,high_load,3,3,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,589,5,2.0,34.0974901490915,3,5.397214412689209,0.15828773288268003,0.3333333333333333,True,10,53,53,28.700275421142578,28.700275421142578,0.0,0.0,-9.398185729980469,-18.79136848449707,9.393182754516602,-9.398185729980469,-9.398185729980469,28.700275421142578,5.397214412689209,True,0.0,False,True,589,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,moderate,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,590,5,2.0,34.0974901490915,3,9.020329475402832,0.2645452623040987,0.3333333333333333,True,9,50,50,25.07716178894043,25.07716178894043,0.0,0.0,-4.300105094909668,-13.366704940795898,9.06659984588623,-4.300105094909668,-4.300105094909668,25.07716178894043,9.020329475402832,True,0.0,False,True,590,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,591,5,2.0,34.0974901490915,5,12.897787094116211,0.3782620667304412,1.0,True,8,1,0,21.199703216552734,23.273380279541016,2.0736770629882812,0.09781632515351223,2.7942190170288086,2.509716749191284,0.2845022678375244,2.7942190170288086,2.509716749191284,23.273380279541016,10.82411003112793,True,2.0736770629882812,True,False,591,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,True,near_tie,True,d3_high_load,False,False,True,True,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,592,5,2.0,34.0974901490915,5,17.012645721435547,0.49894129002010534,1.0,True,7,34,34,17.0848445892334,18.267789840698242,1.1829452514648438,0.06923945051337003,5.770212650299072,1.2157601118087769,4.554452538490295,5.770212650299072,5.770212650299072,17.0848445892334,17.012645721435547,True,0.0,False,True,592,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,596,5,1.0,36.88361823169154,1,1.9302984476089478,0.05233484511967906,1.0,True,9,22,22,34.95331954956055,34.95331954956055,0.0,0.0,-9.925540924072266,-9.925540924072266,0.0,-9.925540924072266,-9.925540924072266,34.95331954956055,1.9302984476089478,True,0.0,False,True,596,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,tight,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,597,5,1.0,36.88361823169154,3,5.248866558074951,0.14230888426138635,0.3333333333333333,True,10,20,20,31.63475227355957,31.63475227355957,0.0,0.0,-11.18005657196045,-18.291967391967773,7.111910820007324,-11.18005657196045,-11.18005657196045,31.63475227355957,5.248866558074951,True,0.0,False,True,597,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,moderate,5+,0.9459124690338563,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,25,599,5,1.0,36.88361823169154,5,15.39527416229248,0.41740140746453086,1.0,True,8,0,0,21.488344192504883,23.00865364074707,1.5203094482421875,0.07075042332821857,3.3211793899536133,3.076411724090576,0.2447676658630371,3.3211793899536133,3.3211793899536133,21.488344192504883,15.39527416229248,True,0.0,False,True,599,0.0,3,1.0207932889461517,4.659411430358887,5.773589134216309,6.013937473297119,True,3.947347773509051,True,loose,5+,0.9459124690338563,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,26,604,2,2.0,22.649095307284977,1,0.22245222330093384,0.009821682512386404,1.0,True,7,12,12,22.42664337158203,22.42664337158203,0.0,0.0,-6.349628925323486,-6.349628925323486,0.0,-6.349628925323486,-6.349628925323486,22.42664337158203,0.22245222330093384,True,0.0,False,True,604,0.0,2,1.4976337254047394,3.662787437438965,5.23694372177124,5.6167683601379395,True,11.595783438425883,True,critical,2,0.6715937241948803,high_load,2,2,True,False,True,True,True,False,near_tie,False,d2_high_load,True,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,26,610,2,1.0,23.460245577665045,1,0.40732839703559875,0.01736249502108321,1.0,True,7,21,21,23.05291748046875,23.05291748046875,0.0,0.0,-5.791296482086182,-5.791296482086182,0.0,-5.791296482086182,-5.791296482086182,23.05291748046875,0.40732839703559875,True,0.0,False,True,610,0.0,2,1.4976337254047394,3.662787437438965,5.23694372177124,5.6167683601379395,True,11.595783438425883,True,critical,2,0.6715937241948803,high_load,2,2,True,False,True,True,True,False,near_tie,False,d2_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,27,616,3,2.0,22.85958337157704,1,0.15831544995307922,0.006925561475889547,1.0,True,7,13,13,22.70126724243164,22.70126724243164,0.0,0.0,-6.956955909729004,-6.956955909729004,0.0,-6.956955909729004,-6.956955909729004,22.70126724243164,0.15831544995307922,True,0.0,False,True,616,0.0,3,0.3280346095561981,3.6210825443267822,5.173919200897217,5.476759910583496,True,5.333460000755906,True,critical,3,0.6607762180016515,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,27,622,3,2.0,26.228239588030004,1,0.34044596552848816,0.012980130228940729,1.0,True,7,4,4,25.887794494628906,25.887794494628906,0.0,0.0,-3.6602466106414795,-3.6602466106414795,0.0,-3.6602466106414795,-3.6602466106414795,25.887794494628906,0.34044596552848816,True,0.0,False,True,622,0.0,3,0.3280346095561981,3.6210825443267822,5.173919200897217,5.476759910583496,True,5.333460000755906,True,critical,3,0.6607762180016515,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,27,628,3,1.0,27.07071052502542,1,0.5450901389122009,0.020135789875492714,1.0,True,8,32,32,26.525619506835938,26.525619506835938,0.0,0.0,-4.224342346191406,-4.224342346191406,0.0,-4.224342346191406,-4.224342346191406,26.525619506835938,0.5450901389122009,True,0.0,False,True,628,0.0,3,0.3280346095561981,3.6210825443267822,5.173919200897217,5.476759910583496,True,5.333460000755906,True,very_tight,3,0.6607762180016515,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,28,641,4,3.0,30.135034877522063,1,1.1504656076431274,0.038177012647205126,1.0,True,8,4,4,28.984569549560547,28.984569549560547,0.0,0.0,-5.697233200073242,-5.697233200073242,0.0,-5.697233200073242,-5.697233200073242,28.984569549560547,1.1504656076431274,True,0.0,False,True,641,0.0,3,0.4288218319416046,4.396677494049072,5.8859028816223145,6.188986778259277,True,5.270121923724744,True,very_tight,4,0.8716763005780347,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,28,648,4,2.0,27.46922466391968,1,0.9049363136291504,0.032943642374361135,1.0,True,8,22,22,26.564289093017578,26.564289093017578,0.0,0.0,0.013079913333058357,0.013079913333058357,0.0,0.013079913333058357,0.013079913333058357,26.564289093017578,0.9049363136291504,True,0.0,False,True,648,0.0,3,0.4288218319416046,4.396677494049072,5.8859028816223145,6.188986778259277,True,5.270121923724744,True,very_tight,4,0.8716763005780347,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,662,5,3.0,25.312343056395303,1,2.5748214721679688,0.10172197281110355,1.0,True,7,5,5,22.73752212524414,22.73752212524414,0.0,0.0,-3.7764711380004883,-3.7764711380004883,0.0,-3.7764711380004883,-3.7764711380004883,22.73752212524414,2.5748214721679688,True,0.0,False,True,662,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,moderate,5+,0.8336911643270025,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,663,5,3.0,25.312343056395303,3,5.5862555503845215,0.22069294564862985,0.3333333333333333,True,8,2,2,19.72608757019043,19.72608757019043,0.0,0.0,-2.1348819732666016,-14.611688613891602,12.476806640625,-2.1348819732666016,-2.1348819732666016,19.72608757019043,5.5862555503845215,True,0.0,False,True,663,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,664,5,3.0,25.312343056395303,5,8.616418838500977,0.34040384247731625,0.8,True,7,0,1,16.695924758911133,16.923019409179688,0.2270946502685547,0.013601801250772122,2.2163522243499756,1.7946165800094604,0.42173564434051514,2.2163522243499756,1.7946165800094604,16.923019409179688,8.389324188232422,True,0.2270946502685547,True,False,664,0.3125,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,True,True,True,near_tie,True,d3_high_load,False,True,False,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,668,5,3.0,28.11602945023799,1,0.6868529915809631,0.024429231474401847,1.0,True,8,4,4,27.429176330566406,27.429176330566406,0.0,0.0,-5.822166919708252,-5.822166919708252,0.0,-5.822166919708252,-5.822166919708252,27.429176330566406,0.6868529915809631,True,0.0,False,True,668,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,very_tight,5+,0.8336911643270025,high_load,3,3,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,669,5,3.0,28.11602945023799,3,4.435816287994385,0.15776823309440793,0.3333333333333333,True,9,2,2,23.680213928222656,23.680213928222656,0.0,0.0,1.2512205839157104,-15.568987846374512,16.820208430290222,1.2512205839157104,1.2512205839157104,23.680213928222656,4.435816287994385,True,0.0,False,True,669,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,moderate,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,670,5,3.0,28.11602945023799,5,7.427149295806885,0.26416067421440326,0.6,True,8,1,1,20.688880920410156,23.718626022338867,3.029745101928711,0.14644316014887895,0.9193256497383118,-0.3944295644760132,1.313755214214325,0.9193256497383118,0.9193256497383118,20.688880920410156,7.427149295806885,True,0.0,False,True,670,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,671,5,3.0,28.11602945023799,5,12.763389587402344,0.45395419755097416,0.8,True,7,18,18,15.352640151977539,18.890745162963867,3.538105010986328,0.23045580277803832,4.60399866104126,-0.7453933954238892,5.349392056465149,4.60399866104126,4.60399866104126,15.352640151977539,12.763389587402344,True,0.0,False,True,671,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,675,5,3.0,28.68664448266052,1,0.527560830116272,0.018390468443778885,1.0,True,8,36,36,28.15908432006836,28.15908432006836,0.0,0.0,-4.501122951507568,-4.501122951507568,0.0,-4.501122951507568,-4.501122951507568,28.15908432006836,0.527560830116272,True,0.0,False,True,675,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,critical,5+,0.8336911643270025,high_load,3,3,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,676,5,3.0,28.68664448266052,3,3.766181707382202,0.13128693771272723,0.3333333333333333,True,9,34,34,24.92046356201172,24.92046356201172,0.0,0.0,-4.611967086791992,-17.786396026611328,13.174428939819336,-4.611967086791992,-4.611967086791992,24.92046356201172,3.766181707382202,True,0.0,False,True,676,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,moderate,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,678,5,3.0,28.68664448266052,5,11.985187530517578,0.4177967743059652,0.6,True,7,18,18,16.70145606994629,19.888492584228516,3.1870365142822266,0.19082387193875822,4.849503040313721,-0.6562448143959045,5.505747854709625,4.849503040313721,4.849503040313721,16.70145606994629,11.985187530517578,True,0.0,False,True,678,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,682,5,2.0,26.772163466085534,1,1.469152808189392,0.05487613319149522,1.0,True,7,4,4,25.303010940551758,25.303010940551758,0.0,0.0,-3.5556352138519287,-3.5556352138519287,0.0,-3.5556352138519287,-3.5556352138519287,25.303010940551758,1.469152808189392,True,0.0,False,True,682,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,tight,5+,0.8336911643270025,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,683,5,2.0,26.772163466085534,3,5.403812408447266,0.2018444424669942,0.3333333333333333,True,8,2,2,21.368350982666016,21.368350982666016,0.0,0.0,-2.3331315517425537,-14.458549499511719,12.125417947769165,-2.3331315517425537,-2.3331315517425537,21.368350982666016,5.403812408447266,True,0.0,False,True,683,0.0,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,False,False,False,near_tie,False,d3_high_load,False,False,False,False,False,False
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed314,29,684,5,2.0,26.772163466085534,5,9.154423713684082,0.34193813754651287,0.8,True,7,1,1,17.617740631103516,18.107206344604492,0.48946571350097656,0.027782547362335534,2.1883018016815186,1.6795010566711426,0.508800745010376,2.1883018016815186,2.1883018016815186,17.617740631103516,9.154423713684082,True,0.0,False,True,684,0.234375,3,1.680164635181427,4.2743682861328125,5.122989654541016,5.26549768447876,True,15.744838952299489,True,loose,5+,0.8336911643270025,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
