budget_pct,left_variant,right_variant,dominates,left_stable_positive_recall,right_stable_positive_recall,left_hard_target_match,right_hard_target_match,left_overall_mean_delta_regret,right_overall_mean_delta_regret
1.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,0.0,-0.010752459021602018
1.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.6666666666666666,0.9066487575554063,0.9052612033134293,-0.010752459021602018,-0.014173786641170059
1.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.010752459021602018,0.0
1.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.010752459021602018,0.0
1.25,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.015444674267049617,0.0
1.25,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.015444674267049617,0.0
1.25,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.5,0.9060222383210397,0.9066487575554063,-0.015444674267049617,-0.011843174898472027
1.25,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,0.0,-0.015444674267049617
1.25,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,0.0,0.0
1.25,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9038992067673575,0.9066487575554063,0.0,-0.011843174898472027
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,0.0,-0.015444674267049617
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.0,0.0,0.9053055742108798,0.9038992067673575,0.0,0.0
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,0.0,-0.011843174898472027
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.8333333333333333,0.9066487575554063,0.9060222383210397,-0.011843174898472027,-0.015444674267049617
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.011843174898472027,0.0
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.011843174898472027,0.0
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.015940762393030626,0.0
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.015940762393030626,0.0
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.5,0.9060222383210397,0.9066487575554063,-0.015940762393030626,-0.013077268564219192
1.5,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,0.0,-0.015940762393030626
1.5,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,0.0,0.0
1.5,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9038992067673575,0.9066487575554063,0.0,-0.013077268564219192
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,0.0,-0.015940762393030626
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.0,0.0,0.9053055742108798,0.9038992067673575,0.0,0.0
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,0.0,-0.013077268564219192
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.8333333333333333,0.9066487575554063,0.9060222383210397,-0.013077268564219192,-0.015940762393030626
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.013077268564219192,0.0
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.013077268564219192,0.0
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.016357801709932864,0.0
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.016357801709932864,0.0
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.5,0.9060222383210397,0.9066487575554063,-0.016357801709932864,-0.013262360131398717
2.0,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,0.0,-0.016357801709932864
2.0,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,0.0,0.0
2.0,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9038992067673575,0.9066487575554063,0.0,-0.013262360131398717
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,0.0,-0.016357801709932864
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.0,0.0,0.9053055742108798,0.9038992067673575,0.0,0.0
2.0,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,0.0,-0.013262360131398717
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.8333333333333333,0.9066487575554063,0.9060222383210397,-0.013262360131398717,-0.016357801709932864
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.013262360131398717,0.0
2.0,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.013262360131398717,0.0
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.016542999921251123,0.0
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.016542999921251123,0.0
2.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.5,0.9060222383210397,0.9066487575554063,-0.016542999921251123,-0.013915884265506459
2.5,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,0.0,-0.016542999921251123
2.5,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,0.0,0.0
2.5,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9038992067673575,0.9066487575554063,0.0,-0.013915884265506459
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,0.0,-0.016542999921251123
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.0,0.0,0.9053055742108798,0.9038992067673575,0.0,0.0
2.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.5,0.9053055742108798,0.9066487575554063,0.0,-0.013915884265506459
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.5,0.8333333333333333,0.9066487575554063,0.9060222383210397,-0.013915884265506459,-0.016542999921251123
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.5,0.0,0.9066487575554063,0.9038992067673575,-0.013915884265506459,0.0
2.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.5,0.0,0.9066487575554063,0.9053055742108798,-0.013915884265506459,0.0
