family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_near_tie,2,1436,26,4,2,0.017863763657160886,0.6666666666666666,0.08125,0.91875,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.0006172839506172839,0.0014160059953457183,-3.927921635485833,-0.9723196512500004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-0.5,0.6666666666666666,0.3685899283333333,0.9058500485,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3412142825,0.007685448249999963,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,baseline_error_near_tie,2,144,26,4,2,0.1811692070229597,0.6666666666666666,0.08125,0.91875,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.007042253521126761,0.013891568589619912,-1.1768777326446362,0.7831935879999998,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,hard_near_tie,2,1489,26,4,2,0.017225734691488116,0.6666666666666666,0.08125,0.91875,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.0006009615384615385,0.0013619965460718885,-3.9043151719863793,-0.9682121190000003,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,high_headroom_near_tie,2,70,26,4,2,0.37142857142857144,0.6666666666666666,0.08125,0.91875,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.014285714285714285,0.02857142857142857,-0.03917806284714284,1.084381675,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,large_gap_control,2,1921,7,0,0,0.0036288442984595704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,0.0,0.0010309278350515464,-2.4621050792505823,-0.7198218846500002,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,overall,2,8683,95,4,2,0.010943376426152457,0.6666666666666666,0.024817136886102403,0.9751828631138977,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9675223369185303,-0.012390146864768324,0.0,-0.00023020257826887662,0.002419647150751015,-2.7203271217949894,-0.5739380400000007,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_near_tie,2,1436,26,4,2,0.017863763657160886,0.6666666666666666,0.08125,0.91875,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.0006172839506172839,0.0014160059953457183,-3.927921635485833,-0.9723196512500004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-0.5,0.6666666666666666,0.3685899283333333,0.9058500485,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3412142825,0.007685448249999963,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,baseline_error_near_tie,2,144,27,4,2,0.1880185220914528,0.6666666666666666,0.07670454545454546,0.9232954545454546,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.007042253521126761,0.013891568589619912,-1.1768777326446362,0.7831935879999998,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,hard_near_tie,2,1489,27,4,2,0.017986769699098466,0.6666666666666666,0.07670454545454546,0.9232954545454546,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.0006009615384615385,0.0013619965460718885,-3.9043151719863793,-0.9682121190000003,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,high_headroom_near_tie,2,70,27,4,2,0.3857142857142857,0.6666666666666666,0.07670454545454546,0.9232954545454546,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.014285714285714285,0.02857142857142857,-0.03917806284714284,1.084381675,memory_agree_blend_hybrid
