suite,slice,decisions,disagreement,correction_rate,new_error_rate,base_target_match,student_target_match,mean_delta_regret,mean_delta_miss,variant,split
a1_multiheavy_mixed_compute_round9_eval_seed316,stable_near_tie,190,0.02631578947368421,0.010526315789473684,0.015789473684210527,0.8947368421052632,0.8894736842105263,-0.006728363037109466,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,high_headroom_near_tie,15,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,-0.2846468607584637,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,baseline_error_near_tie,23,0.08695652173913043,0.08695652173913043,0.0,0.0,0.08695652173913043,-0.18563925701638934,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,large_gap_control,308,0.006493506493506494,0.006493506493506494,0.0,0.9935064935064936,1.0,-0.04081820822381356,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,overall,1711,0.0029222676797194622,0.0011689070718877848,0.0017533606078316774,0.9701928696668615,0.9696084161309176,0.006662143593570132,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,hard_near_tie,330,0.00909090909090909,0.006060606060606061,0.0030303030303030303,0.8818181818181818,0.8848484848484849,-0.0001610495827416415,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,stable_near_tie,312,0.00641025641025641,0.003205128205128205,0.003205128205128205,0.8942307692307693,0.8942307692307693,0.0012652690594011067,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,high_headroom_near_tie,17,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,-0.11547986198874075,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,baseline_error_near_tie,41,0.04878048780487805,0.04878048780487805,0.0,0.04878048780487805,0.0975609756097561,-0.05880653567430442,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,large_gap_control,529,0.0,0.0,0.0,1.0,1.0,-1.7209506241826624e-17,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,overall,1310,0.010687022900763359,0.006870229007633588,0.003816793893129771,0.9580152671755725,0.9610687022900763,-0.016360614135975175,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,hard_near_tie,128,0.0078125,0.0,0.0078125,0.9296875,0.921875,0.06199480593204483,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,stable_near_tie,124,0.008064516129032258,0.0,0.008064516129032258,0.9596774193548387,0.9516129032258065,0.06399463838146563,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,high_headroom_near_tie,3,0.0,0.0,0.0,0.0,0.0,-5.181040781584064e-16,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,baseline_error_near_tie,9,0.0,0.0,0.0,0.0,0.0,-1.603655480014115e-16,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,large_gap_control,133,0.0,0.0,0.0,1.0,1.0,7.011934892369409e-17,0.0,gated_pairwise,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed315,overall,1581,0.10120177103099304,0.02340290955091714,0.0777988614800759,0.9664769133459835,0.9120809614168248,0.2844974673450332,-0.0006325110689437065,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,hard_near_tie,355,0.23098591549295774,0.0676056338028169,0.16338028169014085,0.8985915492957747,0.8028169014084507,0.2540615054923043,-0.0028169014084507044,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,stable_near_tie,342,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.9152046783625731,0.8099415204678363,0.2644278933430274,-0.0029239766081871343,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,high_headroom_near_tie,18,0.6111111111111112,0.6111111111111112,0.0,0.0,0.6111111111111112,-1.9304439756605367,-0.05555555555555555,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,baseline_error_near_tie,37,0.6756756756756757,0.6486486486486487,0.02702702702702703,0.02702702702702703,0.6486486486486487,-1.0947501466080953,-0.02702702702702703,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,large_gap_control,474,0.016877637130801686,0.004219409282700422,0.012658227848101266,0.9957805907172996,0.9873417721518988,0.11163498882502944,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,overall,1640,0.11463414634146342,0.023170731707317073,0.09146341463414634,0.974390243902439,0.9060975609756098,0.43937326117259684,0.0006097560975609756,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,hard_near_tie,395,0.23291139240506328,0.07088607594936709,0.1620253164556962,0.9240506329113924,0.8329113924050633,0.23592339286321304,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,stable_near_tie,387,0.21705426356589147,0.06976744186046512,0.14728682170542637,0.9250645994832042,0.8475452196382429,0.23681474779311365,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,high_headroom_near_tie,14,0.9285714285714286,0.9285714285714286,0.0,0.0,0.9285714285714286,-2.1981222288949143,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,baseline_error_near_tie,30,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,-1.419132932027181,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,large_gap_control,424,0.025943396226415096,0.0,0.025943396226415096,1.0,0.9740566037735849,0.3253084556111749,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,overall,1123,0.0881567230632235,0.02404274265360641,0.06411398040961709,0.9599287622439893,0.9198575244879786,0.17737754964446337,0.0017809439002671415,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,hard_near_tie,82,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.9512195121951219,0.9512195121951219,0.03631666229992313,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,stable_near_tie,81,0.037037037037037035,0.012345679012345678,0.024691358024691357,0.9629629629629629,0.9506172839506173,0.038953945960526926,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,high_headroom_near_tie,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.6203358968098959,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,baseline_error_near_tie,4,0.5,0.5,0.0,0.0,0.5,-0.509577751159668,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,large_gap_control,53,0.0,0.0,0.0,1.0,1.0,3.35161667811368e-17,0.0,gated_kl,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed316,overall,1318,0.013657056145675266,0.009863429438543247,0.0037936267071320183,0.956752655538695,0.9628224582701063,-0.027261788277054524,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,hard_near_tie,199,0.020100502512562814,0.010050251256281407,0.010050251256281407,0.8844221105527639,0.8844221105527639,-0.012727699088091918,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,stable_near_tie,190,0.021052631578947368,0.010526315789473684,0.010526315789473684,0.8947368421052632,0.8947368421052632,-0.013330590097527847,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,high_headroom_near_tie,15,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,-0.2846468607584637,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,baseline_error_near_tie,23,0.08695652173913043,0.08695652173913043,0.0,0.0,0.08695652173913043,-0.18563925701638934,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,large_gap_control,308,0.006493506493506494,0.006493506493506494,0.0,0.9935064935064936,1.0,-0.04081820822381356,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,overall,1711,0.0035067212156633548,0.0011689070718877848,0.0023378141437755697,0.9701928696668615,0.9690239625949737,0.00810768198785824,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,hard_near_tie,330,0.012121212121212121,0.0030303030303030303,0.00909090909090909,0.8818181818181818,0.8757575757575757,0.018738619486490717,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,stable_near_tie,312,0.01282051282051282,0.003205128205128205,0.009615384615384616,0.8942307692307693,0.8878205128205128,0.019819693687634404,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,high_headroom_near_tie,17,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,-0.11547986198874075,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,baseline_error_near_tie,41,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0.07317073170731707,-0.04788189399533148,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,large_gap_control,529,0.0,0.0,0.0,1.0,1.0,-1.7209506241826624e-17,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,overall,1310,0.010687022900763359,0.006870229007633588,0.003816793893129771,0.9580152671755725,0.9610687022900763,-0.017196051037038584,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,hard_near_tie,128,0.0078125,0.0,0.0078125,0.9296875,0.921875,0.06199480593204483,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,stable_near_tie,124,0.008064516129032258,0.0,0.008064516129032258,0.9596774193548387,0.9516129032258065,0.06399463838146563,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,high_headroom_near_tie,3,0.0,0.0,0.0,0.0,0.0,-5.181040781584064e-16,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,baseline_error_near_tie,9,0.0,0.0,0.0,0.0,0.0,-1.603655480014115e-16,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,large_gap_control,133,0.0,0.0,0.0,1.0,1.0,7.011934892369409e-17,0.0,gated_kl,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed315,overall,1581,0.08096141682479444,0.021505376344086023,0.058823529411764705,0.9664769133459835,0.9291587602783049,0.14964801793155746,0.001265022137887413,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,hard_near_tie,355,0.2112676056338028,0.061971830985915494,0.14647887323943662,0.8985915492957747,0.8140845070422535,0.27178516119298785,0.0028169014084507044,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,stable_near_tie,342,0.19298245614035087,0.04678362573099415,0.14327485380116958,0.9152046783625731,0.8187134502923976,0.28382356822142113,0.0029239766081871343,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,high_headroom_near_tie,18,0.6111111111111112,0.5555555555555556,0.0,0.0,0.5555555555555556,-1.3767125871446408,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,baseline_error_near_tie,37,0.6486486486486487,0.5945945945945946,0.02702702702702703,0.02702702702702703,0.5945945945945946,-0.7884521226625191,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed315,large_gap_control,474,0.008438818565400843,0.004219409282700422,0.004219409282700422,0.9957805907172996,0.9957805907172996,0.0022536390441379147,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,overall,1640,0.04939024390243903,0.012195121951219513,0.03719512195121951,0.974390243902439,0.949390243902439,0.09181567924778623,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,hard_near_tie,395,0.1341772151898734,0.043037974683544304,0.09113924050632911,0.9240506329113924,0.8759493670886076,0.1215466680406013,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,stable_near_tie,387,0.12919896640826872,0.04392764857881137,0.08527131782945736,0.9250645994832042,0.8837209302325582,0.12147882003192735,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,high_headroom_near_tie,14,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,-1.5544543266296382,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,baseline_error_near_tie,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,-0.9552935282389322,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_deeper_packets6_round9_eval_seed315,large_gap_control,424,0.0023584905660377358,0.0,0.0023584905660377358,1.0,0.9976415094339622,0.012418976369893694,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,overall,1123,0.09617097061442564,0.025823686553873553,0.07034728406055209,0.9599287622439893,0.9154051647373108,0.2000225734625771,0.0017809439002671415,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,hard_near_tie,82,0.08536585365853659,0.024390243902439025,0.06097560975609756,0.9512195121951219,0.9146341463414634,0.15267621017083824,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,stable_near_tie,81,0.07407407407407407,0.012345679012345678,0.06172839506172839,0.9629629629629629,0.9135802469135802,0.15675003145947802,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,high_headroom_near_tie,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.6203358968098959,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,baseline_error_near_tie,4,0.5,0.5,0.0,0.0,0.5,-0.509577751159668,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed315,large_gap_control,53,0.0,0.0,0.0,1.0,1.0,3.35161667811368e-17,0.0,gated_residual,round10_feature_cache_seed315
a1_multiheavy_mixed_compute_round9_eval_seed316,overall,1318,0.01669195751138088,0.009104704097116844,0.007587253414264037,0.956752655538695,0.9582701062215478,-0.012735528178931482,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,hard_near_tie,199,0.04020100502512563,0.01507537688442211,0.02512562814070352,0.8844221105527639,0.8743718592964824,0.004357984916648584,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,stable_near_tie,190,0.03684210526315789,0.010526315789473684,0.02631578947368421,0.8947368421052632,0.8789473684210526,0.004578259116724826,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,high_headroom_near_tie,15,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,-0.2846468607584637,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,baseline_error_near_tie,23,0.13043478260869565,0.13043478260869565,0.0,0.0,0.13043478260869565,-0.18575361500615667,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_mixed_compute_round9_eval_seed316,large_gap_control,308,0.006493506493506494,0.006493506493506494,0.0,0.9935064935064936,1.0,-0.04081820822381356,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,overall,1711,0.02104032729398013,0.006428988895382817,0.014611338398597311,0.9701928696668615,0.962010520163647,0.0359741731528856,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,hard_near_tie,330,0.08787878787878788,0.030303030303030304,0.05757575757575758,0.8818181818181818,0.8545454545454545,0.0740180622447619,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,stable_near_tie,312,0.08333333333333333,0.028846153846153848,0.05448717948717949,0.8942307692307693,0.8685897435897436,0.07772852824284462,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,high_headroom_near_tie,17,0.29411764705882354,0.29411764705882354,0.0,0.0,0.29411764705882354,-0.8486459395464729,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,baseline_error_near_tie,41,0.24390243902439024,0.24390243902439024,0.0,0.04878048780487805,0.2926829268292683,-0.4635773635492092,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_deeper_packets6_round9_eval_seed316,large_gap_control,529,0.001890359168241966,0.0,0.001890359168241966,1.0,0.998109640831758,0.010499462062785198,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,overall,1310,0.02748091603053435,0.009923664122137405,0.016793893129770993,0.9580152671755725,0.9511450381679389,0.03452814189532328,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,hard_near_tie,128,0.0546875,0.0078125,0.0390625,0.9296875,0.8984375,0.17066088318824751,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,stable_near_tie,124,0.056451612903225805,0.008064516129032258,0.04032258064516129,0.9596774193548387,0.9274193548387096,0.17616607296851355,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,high_headroom_near_tie,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.4095312754313145,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,baseline_error_near_tie,9,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4094329410129121,0.0,gated_residual,round10_feature_cache_seed316
a1_multiheavy_ood_heavy_dynamic_round9_eval_seed316,large_gap_control,133,0.015037593984962405,0.0,0.015037593984962405,1.0,0.9849624060150376,0.1113585565323221,0.0,gated_residual,round10_feature_cache_seed316
