family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,source_name
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,high_headroom_near_tie,2,70,32,4,2,0.45714285714285713,0.6666666666666666,0.08333333333333333,0.9166666666666667,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.36492745081583655,0.0,-0.014285714285714285,-0.020833333333333332,0.02857142857142857,-228571426.5311045,4.485784566499996,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,large_gap_control,2,1921,10,0,0,0.00517523605103689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-0.7857505083084106,0.0,0.0,0.0,0.0010309278350515464,-993278372.1746006,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,overall,2,8683,110,4,2,0.01266843677010556,0.6666666666666666,0.01818181818181818,0.9818181818181818,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9666004655195904,-0.009709782667892514,0.0,-0.7662012967196379,0.0,-0.00023020257826887662,-0.01818181818181818,0.0014977757518111676,-979151678.7756042,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,stable_near_tie,2,1436,37,4,2,0.02429101092572871,0.6666666666666666,0.07974137931034483,0.9202586206896552,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.3394956424318511,0.0,-0.0006172839506172839,-0.017241379310344827,0.0014160059953457183,-955849406.2769463,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666662.53451177,5.1604402715,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.25,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.74110195,-24999999.50809373,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,baseline_error_near_tie,2,144,42,4,2,0.29403820181362145,0.6666666666666666,0.0707070707070707,0.9292929292929293,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.30054084700767436,0.0,-0.007042253521126761,-0.015151515151515152,0.013891568589619912,-568975495.7557535,3.958380031499999,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,hard_near_tie,2,1489,43,4,2,0.027282007376185458,0.6666666666666666,0.07026143790849673,0.9297385620915033,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.2973856707803564,0.0,-0.0006009615384615385,-0.014705882352941176,0.0013619965460718885,-957497292.3703876,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,high_headroom_near_tie,2,70,35,4,2,0.5,0.6666666666666666,0.07478632478632478,0.9252136752136753,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.32942284478081596,0.0,-0.014285714285714285,-0.019230769230769232,0.02857142857142857,-228571426.5311045,4.485784566499996,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,large_gap_control,2,1921,12,0,0,0.006206163886088436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-0.6286004066467286,0.0,0.0,0.0,0.0010309278350515464,-993278372.1746006,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,overall,2,8683,132,4,2,0.015202124124126673,0.6666666666666666,0.015151515151515152,0.9848484848484849,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9666004655195904,-0.009709782667892514,0.0,-0.6385010805996981,0.0,-0.00023020257826887662,-0.015151515151515152,0.0014977757518111676,-979151678.7756042,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,stable_near_tie,2,1436,43,4,2,0.028176152723543565,0.6666666666666666,0.07026143790849673,0.9297385620915033,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.2973856707803564,0.0,-0.0006172839506172839,-0.014705882352941176,0.0014160059953457183,-955849406.2769463,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666662.53451177,5.1604402715,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,1.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.74110195,-24999999.50809373,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,baseline_error_near_tie,2,144,47,4,2,0.32828477715608717,0.6666666666666666,0.050865800865800864,0.9491341991341992,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.23151768440808052,0.0,-0.007042253521126761,-0.015151515151515152,0.013891568589619912,-568975495.7557535,3.958380031499999,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,hard_near_tie,2,1489,48,4,2,0.03108718241423721,0.6666666666666666,0.05042016806722689,0.9495798319327731,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.22836250818076254,0.0,-0.0006009615384615385,-0.014705882352941176,0.0013619965460718885,-957497292.3703876,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,high_headroom_near_tie,2,70,40,4,2,0.5714285714285714,0.6666666666666666,0.054945054945054944,0.945054945054945,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.2603996821812221,0.0,-0.014285714285714285,-0.019230769230769232,0.02857142857142857,-228571426.5311045,4.485784566499996,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,large_gap_control,2,1921,13,0,0,0.006721627803614209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-0.5714549151333895,0.0,0.0,0.0,0.0010309278350515464,-993278372.1746006,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,overall,2,8683,155,4,2,0.017852239124612652,0.6666666666666666,0.013100067613252197,0.9868999323867478,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9674071029936628,-0.013041332348188706,0.0,-0.6793439689723925,0.0,-0.00023020257826887662,-0.014705882352941176,0.002419647150751015,-979151678.7756042,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,stable_near_tie,2,1436,48,4,2,0.03216976294718574,0.6666666666666666,0.05042016806722689,0.9495798319327731,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.22836250818076254,0.0,-0.0006172839506172839,-0.014705882352941176,0.0014160059953457183,-955849406.2769463,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666662.53451177,5.1604402715,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.0,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.74110195,-24999999.50809373,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,baseline_error_near_tie,2,144,58,4,2,0.40362724290951185,0.6666666666666666,0.035151515151515156,0.9648484848484848,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.1768513396292022,0.0,-0.007042253521126761,-0.015151515151515152,0.013891568589619912,-568975495.7557535,3.958380031499999,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,hard_near_tie,2,1489,59,4,2,0.039458567497951055,0.6666666666666666,0.03470588235294118,0.9652941176470589,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.17369616340188418,0.0,-0.0006009615384615385,-0.014705882352941176,0.0013619965460718885,-957497292.3703876,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,high_headroom_near_tie,2,70,51,4,2,0.7285714285714286,0.6666666666666666,0.039230769230769236,0.9607692307692308,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.20573333740234373,0.0,-0.014285714285714285,-0.019230769230769232,0.02857142857142857,-228571426.5311045,4.485784566499996,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,large_gap_control,2,1921,13,0,0,0.006721627803614209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-0.5714549151333895,0.0,0.0,0.0,0.0010309278350515464,-993278372.1746006,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,overall,2,8683,177,4,2,0.02038738547169723,0.6666666666666666,0.01194009713977334,0.9880599028602267,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9679832726180002,-0.01475600931705709,0.0,-0.6371091177704138,0.0,-0.00023020257826887662,-0.014705882352941176,0.00299581677508842,-979151678.7756042,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,stable_near_tie,2,1436,59,4,2,0.04095570543919852,0.6666666666666666,0.03470588235294118,0.9652941176470589,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.17369616340188418,0.0,-0.0006172839506172839,-0.014705882352941176,0.0014160059953457183,-955849406.2769463,-1000000000.0,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666662.53451177,5.1604402715,rerun1
round13_dispatcher,round13_rerun1_score_band_dispatcher,2.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.74110195,-24999999.50809373,rerun1
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,baseline_error_near_tie,2,144,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,hard_near_tie,2,1489,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,high_headroom_near_tie,2,70,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,large_gap_control,2,1921,1,0,0,0.0005257623554153522,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,overall,2,8683,10,4,0,0.0011516760700095966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9657939606812511,-0.0052900349068599264,0.0,-4.591942214965821,-2.559512710571289,-0.00011510128913443831,-0.1,0.0006912709134718433,-979729572.6695817,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,stable_near_tie,2,1436,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-955884905.0422561,-499999999.49072987,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166666663.8426338,3.7220285659999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.1,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.41715753,-24999998.89259936,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,baseline_error_near_tie,2,144,2,4,0,0.013891568589619912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,hard_near_tie,2,1489,2,4,0,0.0013619965460718885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,high_headroom_near_tie,2,70,2,4,0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,large_gap_control,2,1921,3,0,0,0.0015669886283564776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9984330113716435,-0.003551458575061916,0.0,-3.4449148178100586,-3.4449148178100586,0.0,0.0,0.0005154639175257732,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,overall,2,8683,22,4,0,0.0025336873540211125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9661396624558536,-0.00698755255156234,0.0,-2.7568400122902608,0.0,-0.00011510128913443831,-0.045454545454545456,0.001036972688074286,-979729572.6695817,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,stable_near_tie,2,1436,2,4,0,0.0014160059953457183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-955884905.0422561,-499999999.49072987,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166666663.8426338,3.7220285659999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.25,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.41715753,-24999998.89259936,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,baseline_error_near_tie,2,144,17,4,2,0.11817480223808605,0.6666666666666666,0.11805555555555555,0.8819444444444444,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.6107682651943631,0.0,-0.007042253521126761,-0.05555555555555555,0.013891568589619912,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,hard_near_tie,2,1489,17,4,2,0.011496933907036646,0.6666666666666666,0.11805555555555555,0.8819444444444444,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.6107682651943631,0.0,-0.0006009615384615385,-0.05555555555555555,0.0013619965460718885,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,high_headroom_near_tie,2,70,17,4,2,0.24285714285714283,0.6666666666666666,0.11805555555555555,0.8819444444444444,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.6107682651943631,0.0,-0.014285714285714285,-0.05555555555555555,0.02857142857142857,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,large_gap_control,2,1921,6,0,0,0.0031236788188233762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9984330113716435,-0.003551458575061916,0.0,-1.1483049392700195,0.0,0.0,0.0,0.0005154639175257732,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,overall,2,8683,44,4,2,0.005067374708042225,0.6666666666666666,0.045454545454545456,0.9545454545454546,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.966485231594723,-0.008525438513575045,0.0,-1.681918274272572,0.0,-0.00023020257826887662,-0.045454545454545456,0.0013825418269436866,-979729572.6695817,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,stable_near_tie,2,1436,17,4,2,0.011945331913383032,0.6666666666666666,0.11805555555555555,0.8819444444444444,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.6107682651943631,0.0,-0.0006172839506172839,-0.05555555555555555,0.0014160059953457183,-955884905.0422561,-499999999.49072987,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666663.8426338,3.7220285659999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.41715753,-24999998.89259936,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,baseline_error_near_tie,2,144,24,4,2,0.16727763843333976,0.6666666666666666,0.08888888888888888,0.9111111111111111,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.42927203708224826,0.0,-0.007042253521126761,-0.03333333333333333,0.013891568589619912,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,hard_near_tie,2,1489,24,4,2,0.015863738145416226,0.6666666666666666,0.08888888888888888,0.9111111111111111,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.42927203708224826,0.0,-0.0006009615384615385,-0.03333333333333333,0.0013619965460718885,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,high_headroom_near_tie,2,70,23,4,2,0.32857142857142857,0.6666666666666666,0.09126984126984126,0.9087301587301587,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.4461296929253472,0.0,-0.014285714285714285,-0.03571428571428571,0.02857142857142857,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,large_gap_control,2,1921,9,0,0,0.004680369009290275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-1.2572008132934571,0.0,0.0,0.0,0.0010309278350515464,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,overall,2,8683,66,4,2,0.007601062062063337,0.6666666666666666,0.030303030303030304,0.9696969696969697,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9666004655195904,-0.009180218243618195,0.0,-1.2073724631107214,0.0,-0.00023020257826887662,-0.030303030303030304,0.0014977757518111676,-979729572.6695817,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,stable_near_tie,2,1436,24,4,2,0.01644775766181517,0.6666666666666666,0.08888888888888888,0.9111111111111111,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.42927203708224826,0.0,-0.0006172839506172839,-0.03333333333333333,0.0014160059953457183,-955884905.0422561,-499999999.49072987,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666663.8426338,3.7220285659999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,0.75,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.41715753,-24999998.89259936,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,baseline_error_near_tie,2,144,28,4,2,0.194867837159946,0.6666666666666666,0.07291666666666666,0.9270833333333333,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.3662053743998209,0.0,-0.007042253521126761,-0.03125,0.013891568589619912,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,hard_near_tie,2,1489,36,4,2,0.023555497014401124,0.6666666666666666,0.0625,0.9375,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.292453130086263,0.0,-0.0006009615384615385,-0.020833333333333332,0.0013619965460718885,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,high_headroom_near_tie,2,70,27,4,2,0.3857142857142857,0.6666666666666666,0.075,0.925,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.3809558232625325,0.0,-0.014285714285714285,-0.03333333333333333,0.02857142857142857,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,large_gap_control,2,1921,10,0,0,0.0051958329268160484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-1.0476673444112141,0.0,0.0,0.0,0.0010309278350515464,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,overall,2,8683,88,4,2,0.01013474941608445,0.6666666666666666,0.022727272727272728,0.9772727272727273,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9669461672941928,-0.010878597250304014,0.0,-1.0730126771059902,0.0,-0.00023020257826887662,-0.022727272727272728,0.0018434775264136105,-979729572.6695817,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,stable_near_tie,2,1436,36,4,2,0.02439947935155603,0.6666666666666666,0.0625,0.9375,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.292453130086263,0.0,-0.0006172839506172839,-0.020833333333333332,0.0014160059953457183,-955884905.0422561,-499999999.49072987,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,-166666663.8426338,3.7220285659999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.0,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249999999.41715753,-24999998.89259936,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.25,baseline_error_near_tie,2,144,33,4,3,0.22950028940767894,0.8333333333333333,0.09444444444444444,0.9055555555555556,0.0,0.0,0.020740883658113062,0.0,0.020740883658113062,0.041481767316226124,-0.09257850135451415,0.0,-0.4045660866631402,0.0,-0.007042253521126761,-0.027777777777777776,0.020740883658113062,-708469997.286001,3.7853796199999996,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.25,hard_near_tie,2,1489,48,4,3,0.03124725588338602,0.8333333333333333,0.08181818181818182,0.9181818181818182,0.0,0.0,0.0021230315536822386,0.0,0.9038992067673575,0.9060222383210397,-0.009001362632217291,0.0,-0.3151694268891306,0.0,-0.0006009615384615385,-0.015151515151515152,0.0021230315536822386,-957415883.5851384,-499999999.49629974,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.25,high_headroom_near_tie,2,70,31,4,3,0.44285714285714284,0.8333333333333333,0.09791666666666667,0.9020833333333333,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.1902431215558733,0.0,-0.4291501681009928,0.0,-0.014285714285714285,-0.03125,0.04285714285714286,-428571427.0007864,3.9420151889999993,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.25,large_gap_control,2,1921,11,0,0,0.0057112968443418215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-0.8980005809238979,0.0,0.0,0.0,0.0010309278350515464,-991195919.6243517,-1000000000.0,rerun2
round13_dispatcher,round13_rerun2_score_band_dispatcher,1.25,overall,2,8683,110,4,3,0.01266843677010556,0.8333333333333333,0.02727272727272727,0.9727272727272727,0.0,0.0,0.00034556913886940024,0.0,0.9651026897677792,0.9671766351439278,-0.011991800026029311,0.0,-0.9462317206642845,0.0,-0.00023020257826887662,-0.01818181818181818,0.002189179301016053,-979729572.6695817,-1000000000.0,rerun2
